ID,D_2,D_1,D0,D1,D2,R1,R2,R3,A1,A2,A3,lon,lat,depth,study,BIO,MAT,RAD,MAP,DRY,PET,PH,CEC,BLD,ORC,CLY,SLT,SND,AWC,CWC,NPP
1521.NTP24.s.6.1.sequences,2891.41389500205,1938.69439673514,787.85,45.4799827050253,6.24077661520573,141.44,420.79,686.64,646.41,367.06,101.21,-92.85,43.87,0.025,EMP,8,6.77141618728638,13150.25,765.261047363281,6.45902578796562,2.13977493285137,6.15,35,1372.5,68.5,24.5,48.5,27,48.1733152436949,0.227434756973382,366.5
1521.NTP2.s.6.1.sequences,2955.75561831867,2016.16510770685,906.57,158.732683050275,34.8984882768612,274.78,592.6,829.45,631.79,313.97,77.12,-96.23,33.31,0.025,EMP,8,17.3584995269775,16104.5,1003.19854736328,8.64890510948905,3.9297874731655,5.9,19.5,1531.5,49,24.5,39,36.5,42.6895645536382,0.182027438528996,335
1521.NTP18.s.6.1.sequences,2831.86436291189,1878.09424992079,756.01,73.4711216241991,12.7499847715588,121.62,386.41,654.33,634.39,369.6,101.68,-95.58,42.88,0.025,EMP,8,7.9001669883728,13792.9166666667,682.861999511719,7.73826834104428,2.36214230524918,6.25,30,1498.5,31.5,31,53,16,43.5172659677764,0.200054165324535,381.3
1521.NTP13.s.6.1.sequences,3358.31410490367,2398.55738906421,1105.86,78.8421479818302,9.69105539447284,237.53,633.4,982.49,868.33,472.46,123.37,-97.11,41.61,0.025,EMP,8,9.60866641998291,14496.6666666667,656.972534179688,9.15003808073115,2.61993027804214,6.35,27,1449,27.5,25.5,51.5,23,45.355914137205,0.204030661578518,392.9
1521.NTP12.s.6.1.sequences,3191.77711401986,2222.72597010649,976.58,87.7645059856087,12.6474215498823,190.79,500.44,846.58,785.79,476.14,130,-95.28,41.71,0.025,EMP,8,9.36133289337158,14091,744.506896972656,7.60338101430429,2.53622932525271,6.25,29,1483,35.5,27,63.5,9.5,44.1214091210391,0.202141929279346,428.9
1521.MT2.s.6.1.sequences,3219.65803369333,2281.94988486831,1129.23,292.244900448382,90.4275035205424,348.53,706.43,1016.11,780.7,422.8,113.12,-114,46.8,0.025,EMP,8,5.63450002670288,13794.4166666667,586.74462890625,6.22834645669291,1.83983484062987,6.2,29.5,1074.5,108,14,44.5,41,56.9520113470114,0.273528431436251,545.9
1521.MT1.s.6.1.sequences,3437.21666850664,2524.82066593317,1380.7,482.555715820803,201.558612794082,503.17,1007.86,1308.63,877.53,372.84,72.07,-114,46.8,0.025,EMP,8,5.63450002670288,13794.4166666667,586.74462890625,6.22834645669291,1.83983484062987,6.2,29.5,1074.5,108,14,44.5,41,56.9520113470114,0.273528431436251,545.9
1521.MP1.s.6.1.sequences,3047.53060102302,2090.68237996417,942.15,213.292494369638,79.3614566297022,286.9,581.23,840.48,655.25,360.92,101.67,-123.53,49.47,0.025,EMP,5,6.72224950790405,11305.5,1975.6494140625,4.43469174503657,1.49693249032746,4.75,47.5,742.5,225.5,9.5,39,51.5,63.9833644419359,0.313346789528762,535.1
1521.MD5.s.6.1.sequences,2934.91482246508,1993.55667768675,900.45,187.639371565052,51.4265892962571,357.08,675.48,859.74,543.37,224.97,40.71,-115.87,35.2,0.025,EMP,13,19.9577522277832,19712.5,120.711288452148,65.1531100478469,5.3238275418725,8.2,18,1486,3.5,15,28,57,43.2894784390992,0.0435894564909308,98
1521.MD4.s.6.1.sequences,2901.28802007181,1982.53149405805,952.46,275.920615396937,101.486569372701,535.52,799.47,915.68,416.94,152.99,36.78,-115.87,35.2,0.025,EMP,13,19.9577522277832,19712.5,120.711288452148,65.1531100478469,5.3238275418725,8.2,18,1486,3.5,15,28,57,43.2894784390992,0.0435894564909308,98
1521.MD3.M.s.6.1.sequences,3328.56508556134,2395.04207003814,1212.04,226.75332546107,27.8857190893632,482.76,915.85,1157.46,729.28,296.19,54.58,-115.65,34.9,0.025,EMP,13,18.0960025787354,19685,188.439483642578,46.0341296928328,4.87921927293421,8.2,16,1470,3,15.5,24,61.5,43.6652376527692,0.078038762240979,107.3
1521.MD3.s.6.1.sequences,3387.36478573213,2456.34467069235,1269.43,251.304613451852,28.0719817780148,545.67,981.65,1214.2,723.76,287.78,55.23,-115.65,34.9,0.025,EMP,13,18.0960025787354,19685,188.439483642578,46.0341296928328,4.87921927293421,8.2,16,1470,3,15.5,24,61.5,43.6652376527692,0.078038762240979,107.3
1521.MD2.s.6.1.sequences,3228.76927902423,2293.87323845042,1153.55,316.339137550236,102.328990936885,443.03,842.43,1099.08,710.52,311.12,54.47,-115.6,34.9,0.025,EMP,13,18.0960025787354,19685,213.263595581055,40.4578313253012,4.87921927293421,8,15.5,1507,5,15.5,23,60.5,42.6710407152833,0.0845825872571624,128.1
1521.LQ3.s.6.1.sequences,3097.22165049411,2152.05635986483,1009.67,246.81307552724,93.5949438414876,451.27,740.44,945.58,558.4,269.23,64.09,-65.83,18.3,0.025,EMP,1,21.5205001831055,18383.25,2292.81494140625,4.8395853899309,4.82724220724717,4.85,33,1214,97,49,29.5,21.5,53.8061068243549,0.246654287522977,1500.8
1521.LQ2.s.6.1.sequences,2761.70862170989,1835.54846204717,794.26,169.983074980598,55.6577340660082,297.51,553.94,733.27,496.75,240.32,60.99,-65.83,18.3,0.025,EMP,1,21.5205001831055,18383.25,2292.81494140625,4.8395853899309,4.82724220724717,4.85,33,1214,97,49,29.5,21.5,53.8061068243549,0.246654287522977,1500.8
1521.KP4.s.6.1.sequences,3111.0538180597,2151.78628824903,947.8,93.4614979009982,13.9511393295301,191.25,511.01,832.99,756.55,436.79,114.81,-96.6,39.1,0.025,EMP,8,12.4165010452271,15196.75,824.017639160156,8.49928366762178,3.08800830748443,6.55,32,1395,45.5,31.5,56.5,12.5,47.0810143729561,0.21056942657387,299.1
1521.KP1.s.6.1.sequences,3093.93108103709,2160.05196270767,1028.11,177.543429062155,26.7497543588171,171.65,541.2,905.75,856.46,486.91,122.36,-96.6,39.1,0.025,EMP,8,12.4165010452271,15196.75,824.017639160156,8.49928366762178,3.08800830748443,6.55,32,1395,45.5,31.5,56.5,12.5,47.0810143729561,0.21056942657387,299.1
1521.IT1.s.6.1.sequences,3236.72114818677,2299.76548135018,1148.85,308.700069285203,97.4115099206256,389.85,755.56,1034.64,759,393.29,114.21,-95.17,47.17,0.025,EMP,4,3.70383334159851,12577.6666666667,629.226928710938,6.95762711864407,1.78817690164312,5.5,34,934,113,10,28.5,61.5,59.5402762656548,0.285516304632675,398.7
1521.IE2.s.6.1.sequences,3326.58661031154,2369.62292301483,1144,194.865736080828,28.0998625584778,371.99,733.43,1021.33,772.01,410.57,122.67,-73.75,41.8,0.025,EMP,4,8.91650009155273,13096.6666666667,1110.45678710938,4.90757083139805,2.15839854840247,5.3,27,1263.5,124.5,13.5,43.5,43,51.7331364363058,0.248287142034936,927.6
1521.IE1.s.6.1.sequences,3461.80413464806,2531.06404646795,1323.81,278.587906801936,39.4185142109274,421.85,886.47,1210.12,901.96,437.34,113.69,-73.75,41.8,0.025,EMP,4,8.91650009155273,13096.6666666667,1110.45678710938,4.90757083139805,2.15839854840247,5.3,27,1263.5,124.5,13.5,43.5,43,51.7331364363058,0.248287142034936,927.6
1521.HJ2.s.6.1.sequences,3287.8896507778,2342.90977151133,1151.56,286.707543552888,103.22685284366,283.93,663.47,1015.33,867.63,488.09,136.23,-122.15,44.22,0.025,EMP,5,8.27983379364014,13916.1666666667,2372.03393554688,5.50191570881226,2.04150127655032,5.3,47.5,752.5,259.5,12.5,39.5,47.5,63.9148569002646,0.3085372142562,728.5
1521.HJ1.s.6.1.sequences,2935.83760605611,1990.45652519814,884.35,175.574589818266,51.9052684596469,195.2,480.01,770.63,689.15,404.34,113.72,-122.15,44.22,0.025,EMP,5,8.27983379364014,13916.1666666667,2372.03393554688,5.50191570881226,2.04150127655032,5.3,47.5,752.5,259.5,12.5,39.5,47.5,63.9148569002646,0.3085372142562,728.5
1521.HI4.s.6.1.sequences,2761.8803893034,1837.55689242674,813.85,209.494581979233,85.8514228546059,275.92,552.31,743.7,537.93,261.54,70.15,-155.7,20.08,0.025,EMP,1,17.972749710083,18201.5833333333,3065.56103515625,6.02615122228539,4.09566073354225,5.3,96.5,916.5,192,29.5,35,36,60.8656013736503,0.280621240371788,1570
1521.HI2.s.6.1.sequences,3731.15640710472,2812.64822552532,1538.81,344.566557041298,73.6007174985412,754.15,1158.3,1441.31,784.66,380.51,97.5,-155.7,20.08,0.025,EMP,1,17.972749710083,18201.5833333333,3065.56103515625,6.02615122228539,4.09566073354225,5.3,96.5,916.5,192,29.5,35,36,60.8656013736503,0.280621240371788,1570
1521.HI1.s.6.1.sequences,2307.18576228877,1417.88162250993,529.22,97.6697021017053,34.8964798333898,205.22,358.17,484.46,324,171.05,44.76,-155.7,20.08,0.025,EMP,1,17.972749710083,18201.5833333333,3065.56103515625,6.02615122228539,4.09566073354225,5.3,96.5,916.5,192,29.5,35,36,60.8656013736503,0.280621240371788,1570
1521.H3.s.6.1.sequences,1121.03215915204,591.865997414933,272.9,130.952138610798,60.4813166998194,69.74,154.97,236.09,203.16,117.93,36.81,-111.56,64.87,0.025,EMP,11,-9.40108394622803,9630.08333333333,348.822052001953,5.97084708470847,0.747302880909998,4.95,49.5,788.5,157,9.5,35.5,55,62.8867309289726,0.31000313384529,198.1
1521.GB5.s.6.1.sequences,3377.17361458298,2435.80558413356,1232.74,273.35224535936,58.7972363890069,406.14,848.18,1149.29,826.6,384.56,83.45,-111.58,39.35,0.025,EMP,13,8.14091777801514,16898.5833333333,396.839752197266,10.9472743521001,2.61016054024205,7.7,20.5,1447.5,20,24,40,36,45.34126044675,0.199859575775511,199
1521.GB3.s.6.1.sequences,3064.95862968471,2095.94947612712,902.46,124.435043096507,31.9182867714854,246.84,546.37,799.48,655.62,356.09,102.98,-111.48,39.32,0.025,EMP,5,2.37449979782104,16611.0833333333,741.303100585938,6.3046783625731,1.55147803657168,6.35,28.5,1139.5,109.5,26.5,43,30.5,55.2348587270976,0.266563918874596,316.4
1521.GB1.s.6.1.sequences,3260.39670256191,2338.42475830295,1222.02,396.5249849313,151.226974511312,351.34,801.99,1123.2,870.68,420.03,98.82,-111.45,39.33,0.025,EMP,5,2.37449979782104,16611.0833333333,741.303100585938,6.3046783625731,1.55147803657168,6.3,32,1169.5,96.5,30,50.5,18.5,54.3384602203405,0.262084716788729,167.4
1521.EB154.s.6.1.sequences,1938.36321227159,1237.24843388978,677.61,297.733646377647,79.228710089409,259.08,436.91,598.85,418.53,240.7,78.76,37.51,-5.31,0.025,EMP,7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12.5,1313,32.5,25.5,12,62,49.7647111425094,0.190241079539294,1079.5
1521.EB153.s.6.1.sequences,3120.77729401831,2268.03606466275,1252.18,283.88267556208,36.6666313056822,392.61,783.05,1124.94,859.57,469.13,127.24,37.51,-5.31,0.025,EMP,7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12.5,1313,32.5,25.5,12,62,49.7647111425094,0.190241079539294,1079.5
1521.EB152.s.6.1.sequences,3033.29838754042,2124.27046571014,1055.53,213.143413652609,28.1152789303247,307.25,656.74,963.24,748.28,398.79,92.29,37.52,-5.33,0.025,EMP,7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12,1282,36,25.5,12,63,50.7132088162539,0.19484284165795,999.5
1521.EB151.s.6.1.sequences,3285.60188173324,2334.88451569259,1116.47,146.465538603772,19.4794319555608,291.15,650.62,1007.83,825.32,465.85,108.64,37.52,-5.33,0.025,EMP,7,20.7258358001709,15775,791.474304199219,16.6105121293801,4.02137888825242,5.8,12,1282,36,25.5,12,63,50.7132088162539,0.19484284165795,999.5
1521.EB150.s.6.1.sequences,3591.35002108125,2677.64305185977,1474.97,328.338709600733,40.1354966384697,487.14,966.64,1364.27,987.83,508.33,110.7,37.51,-5.36,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.15,11.5,1319,29.5,26.5,13,60.5,49.6116478545396,0.189435275259148,937.5
1521.EB149.s.6.1.sequences,3351.75127618773,2426.36060847282,1242.31,174.733444773186,15.2228105135483,330.7,747.72,1131.28,911.61,494.59,111.03,37.51,-5.36,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.15,11.5,1319,29.5,26.5,13,60.5,49.6116478545396,0.189435275259148,937.5
1521.EB148.s.6.1.sequences,3138.81646072158,2181.25420922032,980.92,87.7334663048069,9.4977767549276,228.12,552.43,877.72,752.8,428.49,103.2,37.52,-5.38,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.3,14,1226.5,37,27.5,14.5,58,52.4319176478516,0.203128690420371,1025.8
1521.EB134.s.6.1.sequences,3042.57994516965,2138.36452436692,1069,236.306055529988,34.4149445910394,411.54,748.79,1000.46,657.46,320.21,68.54,37.47,-5.35,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,13,1256,33.5,26,12.5,61,51.4557541987936,0.198872918243999,966.8
1521.EB147.s.6.1.sequences,3084.84067342145,2141.8415568471,996.57,132.939889001103,13.9257707000192,274.73,586.96,888.68,721.84,409.61,107.89,37.52,-5.38,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.3,14,1226.5,37,27.5,14.5,58,52.4319176478516,0.203128690420371,1025.8
1521.EB146.s.6.1.sequences,3064.40959249783,2161.25787922018,1076.44,199.100198604779,30.0168609179489,363.69,674.42,987.68,712.75,402.02,88.76,37.49,-5.31,0.025,EMP,7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,6,12,1315.5,32,25.5,11.5,63,49.6839480262655,0.189713795123957,1027.3
1521.EB145.s.6.1.sequences,3025.83576876149,2109.20247429464,1008.69,207.765635054555,52.539754641404,370.91,662.85,921.52,637.78,345.84,87.17,37.49,-5.31,0.025,EMP,7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,6,12,1315.5,32,25.5,11.5,63,49.6839480262655,0.189713795123957,1027.3
1521.EB144.s.6.1.sequences,3540.42516308216,2623.64085113601,1425.91,304.463137328624,39.0348446150844,482.78,926.13,1309.7,943.13,499.78,116.21,37.49,-5.34,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10,1341,32.5,26.5,11,62,49.0038126026276,0.186971820975813,958.1
1521.EB143.s.6.1.sequences,3672.41160541799,2763.31230800612,1525.38,272.759597630116,29.2776662366915,496.55,981.17,1406.68,1028.83,544.21,118.7,37.49,-5.34,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10,1341,32.5,26.5,11,62,49.0038126026276,0.186971820975813,958.1
1521.EB142.s.6.1.sequences,2894.39908117395,2014.30521723656,1024.74,253.620641816514,39.2429070123338,343.22,677.7,948.53,681.52,347.04,76.21,37.5,-5.36,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.05,11,1330.5,29.5,26.5,12.5,61.5,49.2721568061837,0.187789796257756,935.6
1521.EB141.s.6.1.sequences,3270.44185419317,2355.2550427636,1203.2,210.050471278206,26.9164864070754,369.14,744.38,1096.08,834.06,458.82,107.12,37.5,-5.36,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,6.05,11,1330.5,29.5,26.5,12.5,61.5,49.2721568061837,0.187789796257756,935.6
1521.EB140.s.6.1.sequences,3424.14552380502,2483.11995350681,1262.3,260.975708813537,51.3837324979509,396.27,819.88,1161.25,866.03,442.42,101.05,37.5,-5.38,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,5.95,13,1333,32.5,26.5,11.5,61.5,49.2421676909368,0.187644473432697,992.9
1521.EB139.s.6.1.sequences,3547.11524392976,2618.45696955462,1387.13,285.683795456823,51.6982452390678,402,897.49,1285.43,985.13,489.64,101.7,37.5,-5.38,0.025,EMP,7,20.8490829467773,15705,791.474304199219,16.6105121293801,4.02639637649606,5.95,13,1333,32.5,26.5,11.5,61.5,49.2421676909368,0.187644473432697,992.9
1521.EB138.s.6.1.sequences,2230.34981126751,1452.77100488449,740.13,260.11907623786,85.0361189177144,356.67,550.64,683.1,383.46,189.49,57.03,37.47,-5.31,0.025,EMP,7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.8,11.5,1378,33.5,24,10.5,65.5,47.712932905157,0.180169830399417,1002
1521.EB137.s.6.1.sequences,2923.93200455859,2055.50566955097,1000.2,128.6179553362,18.9291752636379,455.78,717.55,919.14,544.42,282.65,81.06,37.47,-5.31,0.025,EMP,7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.8,11.5,1378,33.5,24,10.5,65.5,47.712932905157,0.180169830399417,1002
1521.EB136.s.6.1.sequences,2885.23646005653,2004.53473127036,1012.69,294.918641984912,95.1378660806947,503.64,771.98,947.92,509.05,240.71,64.77,37.47,-5.34,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,12,1280.5,32.5,25.5,13,62,50.7101817748184,0.195250743770452,1005.6
1521.EB135.s.6.1.sequences,3229.897295878,2315.62857259691,1183.3,277.822265775703,67.8768610667287,550.07,865.8,1100.3,633.23,317.5,83,37.47,-5.34,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,12,1280.5,32.5,25.5,13,62,50.7101817748184,0.195250743770452,1005.6
1521.EB133.s.6.1.sequences,3160.00776639099,2212.40804373061,1051.32,150.064805091894,16.2643132165768,278.27,617.41,950.64,773.05,433.91,100.68,37.47,-5.35,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.9,13,1256,33.5,26,12.5,61,51.4557541987936,0.198872918243999,966.8
1521.EB132.s.6.1.sequences,3361.75050305775,2450.90043466949,1316.65,364.692351093728,68.3131776369783,399.49,825,1212.81,917.16,491.65,103.84,37.47,-5.38,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10.5,1336.5,31,27,12.5,61,49.1487990480667,0.187674640080947,897.6
1521.EB131.s.6.1.sequences,3426.5707551216,2498.9883947582,1295.11,233.217553406637,34.1280420896381,344.47,756.31,1177.32,950.64,538.8,117.79,37.47,-5.38,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,6,10.5,1336.5,31,27,12.5,61,49.1487990480667,0.187674640080947,897.6
1521.EB130.s.6.1.sequences,2237.30223344665,1586.00741902257,907.52,314.343489191809,84.2530622037204,336,588.1,818.63,571.52,319.42,88.89,37.45,-5.32,0.025,EMP,7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.7,13,1347,37,25.5,12,62,48.8031235619502,0.185445876542481,997.8
1521.EB129.s.6.1.sequences,3235.86036536474,2314.7210234656,1165.32,219.648973021267,33.0931953523433,340.94,705.57,1062.07,824.38,459.75,103.25,37.45,-5.32,0.025,EMP,7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.7,13,1347,37,25.5,12,62,48.8031235619502,0.185445876542481,997.8
1521.EB128.s.6.1.sequences,3246.07536410173,2314.66058564278,1147.82,186.711523954235,26.3898203406989,338.54,692.89,1035.8,809.28,454.93,112.02,37.45,-5.33,0.025,EMP,7,20.2888336181641,15918.0833333333,764.615600585938,16.8199181446112,3.98187205920262,5.7,11.5,1330,37,25,12,63,49.280609370383,0.187758920139188,1005.4
1521.EB126.s.6.1.sequences,2616.29099340909,1933.61401519168,1134.92,294.24532283215,45.0029816899281,433.6,773.24,1044.52,701.32,361.68,90.4,37.45,-5.35,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.85,14,1208.5,41.5,28,14,58,53.0189216188768,0.206476031675702,980.6
1521.EB125.s.6.1.sequences,3387.20479076559,2461.76300209,1255.46,184.611910144176,21.4352869159577,370.75,771.19,1137.48,884.71,484.27,117.98,37.45,-5.35,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.85,14,1208.5,41.5,28,14,58,53.0189216188768,0.206476031675702,980.6
1521.EB124.s.6.1.sequences,2839.9415242655,1962.49346887812,987.19,300.649461555066,102.487365808372,347.63,633.37,895.7,639.56,353.82,91.49,37.45,-5.38,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.8,12.5,1308,33,27.5,12.5,60,50.0555588612651,0.192072796462844,895.5
1521.EB123.s.6.1.sequences,3180.64362096446,2272.25534545683,1175.88,306.474352948161,77.7150436656267,367.35,732.32,1062.97,808.53,443.56,112.91,37.45,-5.38,0.025,EMP,7,20.0820007324219,15874.5,764.615600585938,16.8199181446112,3.93865108032416,5.8,12.5,1308,33,27.5,12.5,60,50.0555588612651,0.192072796462844,895.5
1521.EB121.s.6.1.sequences,3466.25830215779,2556.26585723956,1390.42,411.686131254668,141.091784236973,547.52,945.36,1281.93,842.9,445.06,108.49,36.51,-6.05,0.025,EMP,7,21.2991676330566,17028.3333333333,574.681762695312,19.771875,4.42692864201425,6.1,18.5,1447.5,16.5,25.5,11,64,45.3813335159752,0.154283416351658,646.4
1521.EB120.s.6.1.sequences,2280.54458510548,1491.29238042395,752.96,276.899390299267,86.8525251893015,398.69,582.51,702.34,354.27,170.45,50.62,36.51,-6.08,0.025,EMP,7,21.2991676330566,17028.3333333333,574.681762695312,19.771875,4.42692864201425,5.9,16.5,1433,15.5,26.5,10,64,45.8832380778337,0.156649350132835,475.5
1521.EB119.s.6.1.sequences,3210.61590394025,2285.62296872217,1145.15,278.47230682178,81.641553011065,415.18,793.31,1056.92,729.97,351.84,88.23,36.51,-6.08,0.025,EMP,7,21.2991676330566,17028.3333333333,574.681762695312,19.771875,4.42692864201425,5.9,16.5,1433,15.5,26.5,10,64,45.8832380778337,0.156649350132835,475.5
1521.EB118.s.6.1.sequences,3054.67020738486,2192.5153295927,1196.74,361.258273368186,87.7352903850463,415.49,784.94,1095.02,781.25,411.8,101.72,36.51,-6.09,0.025,EMP,7,21.5243320465088,17069.3333333333,574.681762695312,19.771875,4.47691740358701,6,15.5,1444.5,14.5,29,11,60,45.6626703567158,0.154937094017096,664.5
1521.EB117.s.6.1.sequences,3443.57623209352,2540.44431449072,1389.69,388.153309729983,106.8656563052,492.14,928.96,1288.52,897.55,460.73,101.17,36.51,-6.09,0.025,EMP,7,21.5243320465088,17069.3333333333,574.681762695312,19.771875,4.47691740358701,6,15.5,1444.5,14.5,29,11,60,45.6626703567158,0.154937094017096,664.5
1521.EB116.s.6.1.sequences,3327.97655849695,2401.03962623385,1232.62,276.377459505399,61.6265747730271,370.39,779.56,1135.94,862.23,453.06,96.68,36.51,-6.12,0.025,EMP,7,21.5243320465088,17069.3333333333,578.513549804688,19.9088050314465,4.47691740358701,6.25,15,1394.5,15.5,25,11,65,46.9526939952933,0.160600424966104,605.2
1521.EB115.s.6.1.sequences,3420.0882322101,2493.67743642039,1315.62,323.646660530467,69.3091419236909,373.86,820.47,1212.78,941.76,495.15,102.84,36.51,-6.12,0.025,EMP,7,21.5243320465088,17069.3333333333,578.513549804688,19.9088050314465,4.47691740358701,6.25,15,1394.5,15.5,25,11,65,46.9526939952933,0.160600424966104,605.2
1521.EB114.s.6.1.sequences,2472.33949091587,1617.81060024821,761.28,234.671790299652,80.7528430670903,374.25,579.73,716.44,387.03,181.55,44.84,36.49,-6.06,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.8,15,1418,16.5,28,11,61,46.4707215831826,0.154711462718087,487.2
1521.EB113.s.6.1.sequences,3080.72784204991,2153.35817422328,1029.44,231.414386870765,72.5572743140845,444.83,758.89,961.65,584.61,270.55,67.79,36.49,-6.06,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.8,15,1418,16.5,28,11,61,46.4707215831826,0.154711462718087,487.2
1521.EB112.s.6.1.sequences,3177.63535117443,2256.0957775847,1116.59,262.137105054051,75.5421616265769,420.55,760.25,1029.08,696.04,356.34,87.51,36.49,-6.07,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.6,20,1427,16.5,27,12,61,46.117089306317,0.15305607252584,654.8
1521.EB111.s.6.1.sequences,3168.78408727254,2228.67834516074,1075.12,236.368242462728,68.3376482694628,391.08,718.04,991.07,684.04,357.08,84.05,36.49,-6.07,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,5.6,20,1427,16.5,27,12,61,46.117089306317,0.15305607252584,654.8
1521.EB110.s.6.1.sequences,3511.34425231262,2607.97362198598,1446.98,420.120678178316,98.9735955682858,505.86,965.14,1346.69,941.12,481.84,100.29,36.49,-6.1,0.025,EMP,7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,6.05,18.5,1391.5,15.5,28,10,62,47.2592387570723,0.157789526362371,591.9
1521.EB109.s.6.1.sequences,3411.94770703864,2504.15923933393,1366.3,420.659049735026,135.029264783095,470.35,911.49,1268.31,895.95,454.81,97.99,36.49,-6.1,0.025,EMP,7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,6.05,18.5,1391.5,15.5,28,10,62,47.2592387570723,0.157789526362371,591.9
1521.EB108.s.6.1.sequences,2918.65938465714,1993.49982170093,919.56,226.307698146743,79.2755486305827,398.33,690.48,860.36,521.23,229.08,59.2,36.48,-6.12,0.025,EMP,7,21.9582500457764,17166.9166666667,537.487365722656,20.7349593495935,4.5788811390175,6.45,20,1348,15,29,12,59,48.58873981376,0.164354815283917,361.3
1521.EB106.s.6.1.sequences,3297.50819206764,2372.62946189451,1244.34,376.809787119978,104.261331078198,390.27,823.84,1158.02,854.07,420.5,86.32,36.46,-6.06,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.8,14,1471,15.5,25.5,11,63.5,44.6152219079508,0.146042886205129,599.3
1521.EB105.s.6.1.sequences,3521.56484330419,2591.40173585252,1398.75,422.259707590009,131.954109848168,467.21,921.3,1303.41,931.54,477.45,95.34,36.46,-6.06,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.8,14,1471,15.5,25.5,11,63.5,44.6152219079508,0.146042886205129,599.3
1521.EB104.s.6.1.sequences,3275.51037345714,2375.63035975055,1285,403.171037837535,114.813913918651,470.64,878.76,1198.28,814.36,406.24,86.72,36.47,-6.07,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.55,18,1439,15,29.5,12.5,58,45.862828938915,0.151866785152056,625.4
1521.EB103.s.6.1.sequences,3512.45008685786,2596.98444129458,1431.86,437.505839803295,118.930414925047,482.41,959.15,1335.51,949.45,472.71,96.35,36.47,-6.07,0.025,EMP,7,21.8204975128174,17085.3333333333,541.249206542969,20.8396072013093,4.53453226589372,6.55,18,1439,15,29.5,12.5,58,45.862828938915,0.151866785152056,625.4
1521.EB102.s.6.1.sequences,3240.15876019411,2328.36786034653,1208.85,319.558870376643,86.9919649615602,409.45,790.4,1115.44,799.4,418.45,93.41,36.46,-6.09,0.025,EMP,7,21.9582500457764,17166.9166666667,541.249206542969,20.8396072013093,4.5788811390175,7.65,15,1467.5,17,27,11,62,44.8595437523866,0.146576614462076,628.7
