sample_name	experiment_accession
1038.MR3	ERX1614377
1038.MR2	ERX1614376
1038.MR1	ERX1614375
1038.MF2.2	ERX1614374
1038.DIRT08	ERX1614366
1038.SP2	ERX1614379
1038.SP1	ERX1614378
1038.DIRT14	ERX1614368
1038.CH3	ERX1614362
1038.CH2	ERX1614361
1038.CH1	ERX1614360
1038.DIRT12	ERX1614367
1038.DC1	ERX1614363
1038.MF2.1	ERX1614373
1038.DC3	ERX1614365
1038.DC2	ERX1614364
1038.MF1	ERX1614372
1038.SP3	ERX1614380
1038.HR2	ERX1614370
1038.HR3	ERX1614371
1038.HR1	ERX1614369
