sample_name	experiment_accession
10141.F.cecumT4.4	ERX1262105
10141.F.cecumT4.1	ERX1262102
10141.F.cecumT4.3	ERX1262104
10141.F.cecumT4.2	ERX1262103
10141.F.cecumT0.1	ERX1262082
10141.F.cecumT0.3	ERX1262084
10141.F.cecumT0.2	ERX1262083
10141.F.cecumT0.5	ERX1262086
10141.F.cecumT0.4	ERX1262085
10141.G.cecumT1.5	ERX1262357
10141.G.cecumT1.4	ERX1262356
10141.G.ab.swab.T6.4	ERX1262341
10141.G.ab.swab.T6.5	ERX1262342
10141.G.ab.swab.T6.2	ERX1262339
10141.D.ab.swab.T5.5	ERX1261806
10141.G.cecumT1.3	ERX1262355
10141.G.ab.swab.T6.1	ERX1262338
10141.F.cecumT2.3	ERX1262094
10141.F.cecumT2.2	ERX1262093
10141.F.cecumT2.1	ERX1262092
10141.F.cecumT2.5	ERX1262096
10141.F.cecumT2.4	ERX1262095
10141.D.ab.swab.T7.2	ERX1261813
10141.D.ab.swab.T7.3	ERX1261814
10141.G.cecumT3.5	ERX1262367
10141.D.ab.swab.T7.1	ERX1261812
10141.G.cecumT3.3	ERX1262365
10141.F.soil.T3.4	ERX1262231
10141.D.ab.swab.T7.4	ERX1261815
10141.D.ab.swab.T7.5	ERX1261816
10141.BLANKplate8.4	ERX1261728
10141.BLANKplate8.5	ERX1261729
10141.BLANKplate8.6	ERX1261730
10141.BLANKplate8.7	ERX1261731
10141.BLANKplate8.1	ERX1261723
10141.BLANKplate8.2	ERX1261726
10141.BLANKplate8.3	ERX1261727
10141.F.soil.T3.2	ERX1262229
10141.F.soil.T6.5	ERX1262262
10141.F.soil.T6.4	ERX1262261
10141.BLANKplate8.8	ERX1261732
10141.BLANKplate8.9	ERX1261733
10141.F.soil.T6.1	ERX1262258
10141.F.soil.T3.3	ERX1262230
10141.F.ab.swab.T2.4	ERX1262055
10141.D.skin.head.T0.4	ERX1261895
10141.D.skin.head.T0.5	ERX1261896
10141.D.skin.head.T0.2	ERX1261893
10141.D.skin.head.T0.3	ERX1261894
10141.D.skin.head.T0.1	ERX1261892
10141.G.CTRL.soil.T5.5	ERX1262297
10141.G.CTRL.soil.T5.4	ERX1262296
10141.G.CTRL.soil.T5.3	ERX1262295
10141.G.CTRL.soil.T5.2	ERX1262294
10141.D.soil.T5.3.ReDay20	ERX1261982
10141.G.CTRL.soil.T3.1	ERX1262283
10141.G.CTRL.soil.T3.3	ERX1262285
10141.G.CTRL.soil.T3.2	ERX1262284
10141.G.CTRL.soil.T3.5	ERX1262287
10141.G.CTRL.soil.T3.4	ERX1262286
10141.F.soil.T4.5	ERX1262237
10141.D.soil.T1.1.ReDay10	ERX1261938
10141.F.soil.T4.1	ERX1262233
10141.F.soil.T4.3	ERX1262235
10141.F.soil.T4.2	ERX1262234
10141.F.skin.head.T5.1	ERX1262183
10141.G.skin.head.T4.2	ERX1262440
10141.F.skin.head.T5.3	ERX1262185
10141.F.skin.head.T5.2	ERX1262184
10141.F.skin.head.T5.5	ERX1262187
10141.F.skin.head.T5.4	ERX1262186
10141.G.skin.head.T4.5	ERX1262443
10141.D.ab.swab.T3.1	ERX1261792
10141.G.skin.head.T6.1	ERX1262449
10141.F.soil.T5.1.ReDay30	ERX1262241
10141.G.skin.head.T6.3	ERX1262451
10141.G.skin.head.T6.2	ERX1262450
10141.G.skin.head.T6.5	ERX1262453
10141.G.skin.head.T6.4	ERX1262452
10141.G.soil.T1.2.ReDay30	ERX1262471
10141.D.skin.body.T5.1	ERX1261877
10141.F.soil.T5.5.ReDay30	ERX1262257
10141.D.skin.head.T2.4	ERX1261905
10141.D.skin.head.T2.5	ERX1261906
10141.BLANKplate6.38	ERX1261715
10141.BLANKplate6.39	ERX1261716
10141.F.skin.head.T1.1	ERX1262163
10141.D.skin.head.T2.1	ERX1261902
10141.D.skin.head.T2.2	ERX1261903
10141.F.skin.head.T1.2	ERX1262164
10141.BLANKplate6.32	ERX1261709
10141.G.CTRL.soil.T7.4	ERX1262306
10141.BLANKplate6.30	ERX1261707
10141.BLANKplate6.31	ERX1261708
10141.BLANKplate6.36	ERX1261713
10141.BLANKplate6.37	ERX1261714
10141.BLANKplate6.34	ERX1261711
10141.G.CTRL.soil.T7.2	ERX1262304
10141.D.ab.swab.T1.4	ERX1261785
10141.D.ab.swab.T1.5	ERX1261786
10141.F.skin.head.T7.1	ERX1262193
10141.G.skin.head.T2.1	ERX1262429
10141.D.ab.swab.T1.1	ERX1261782
10141.G.soil.T1.5.ReDay10	ERX1262481
10141.F.skin.head.T7.4	ERX1262196
10141.G.CTRL.soil.T1.3	ERX1262275
10141.G.CTRL.soil.T1.2	ERX1262274
10141.G.CTRL.soil.T1.1	ERX1262273
10141.G.CTRL.soil.T1.5	ERX1262277
10141.G.CTRL.soil.T1.4	ERX1262276
10141.F.skin.head.T1.5	ERX1262167
10141.F.skin.head.T1.4	ERX1262166
10141.F.CTRL.soil.T1.4	ERX1262010
10141.F.CTRL.soil.T1.5	ERX1262011
10141.D.ab.swab.T3.2	ERX1261793
10141.F.CTRL.soil.T1.1	ERX1262007
10141.F.CTRL.soil.T1.2	ERX1262008
10141.F.CTRL.soil.T1.3	ERX1262009
10141.F.ab.swab.T5.2	ERX1262068
10141.F.ab.swab.T5.3	ERX1262069
10141.F.ab.swab.T5.1	ERX1262067
10141.F.ab.swab.T5.4	ERX1262070
10141.F.ab.swab.T5.5	ERX1262071
10141.D.skin.head.T3.2	ERX1261908
10141.F.CTRL.soil.T5.1	ERX1262027
10141.F.CTRL.soil.T5.2	ERX1262028
10141.F.CTRL.soil.T5.3	ERX1262029
10141.F.CTRL.soil.T5.4	ERX1262030
10141.F.CTRL.soil.T5.5	ERX1262031
10141.D.ab.swab.T3.3	ERX1261794
10141.D.skin.head.T2.3	ERX1261904
10141.F.soil.T1.4.ReDay30	ERX1262218
10141.G.CTRL.soil.T7.5	ERX1262307
10141.F.skin.head.T3.5	ERX1262177
10141.F.skin.head.T3.4	ERX1262176
10141.F.skin.head.T3.3	ERX1262175
10141.F.skin.head.T3.2	ERX1262174
10141.F.skin.head.T3.1	ERX1262173
10141.BLANKplate6.33	ERX1261710
10141.D.soil.T5.5.ReDay10	ERX1261989
10141.F.CTRL.soil.T3.4	ERX1262020
10141.F.CTRL.soil.T3.5	ERX1262021
10141.F.CTRL.soil.T3.2	ERX1262018
10141.F.CTRL.soil.T3.3	ERX1262019
10141.F.CTRL.soil.T3.1	ERX1262017
10141.G.cecumT0.3	ERX1262350
10141.G.soil.T5.1.ReDay30	ERX1262502
10141.D.ab.swab.T4.1	ERX1261797
10141.G.cecumT0.5	ERX1262352
10141.G.CTRL.soil.T7.3	ERX1262305
10141.BLANKplate6.35	ERX1261712
10141.F.skin.head.T7.3	ERX1262195
10141.F.skin.head.T7.2	ERX1262194
10141.F.ab.swab.T3.4	ERX1262060
10141.F.ab.swab.T3.5	ERX1262061
10141.F.ab.swab.T3.1	ERX1262057
10141.F.ab.swab.T3.2	ERX1262058
10141.F.ab.swab.T3.3	ERX1262059
10141.F.CTRL.soil.T7.2	ERX1262038
10141.F.CTRL.soil.T7.3	ERX1262039
10141.F.CTRL.soil.T7.1	ERX1262037
10141.F.CTRL.soil.T7.4	ERX1262040
10141.F.CTRL.soil.T7.5	ERX1262041
10141.F.ab.swab.T1.4	ERX1262050
10141.F.ab.swab.T1.5	ERX1262051
10141.F.ab.swab.T1.2	ERX1262048
10141.F.ab.swab.T1.3	ERX1262049
10141.F.ab.swab.T1.1	ERX1262047
10141.BLANKplate6.8	ERX1261721
10141.BLANKplate6.9	ERX1261722
10141.D.ab.swab.T1.2	ERX1261783
10141.BLANKplate6.2	ERX1261695
10141.BLANKplate6.3	ERX1261706
10141.D.ab.swab.T1.3	ERX1261784
10141.BLANKplate6.6	ERX1261719
10141.BLANKplate6.7	ERX1261720
10141.BLANKplate6.4	ERX1261717
10141.BLANKplate6.5	ERX1261718
10141.D.skin.body.T2.4	ERX1261865
10141.D.skin.body.T2.5	ERX1261866
10141.D.skin.body.T2.2	ERX1261863
10141.D.skin.body.T2.3	ERX1261864
10141.D.skin.body.T2.1	ERX1261862
10141.D.skin.head.T6.1	ERX1261922
10141.D.skin.head.T6.2	ERX1261923
10141.D.skin.head.T6.3	ERX1261924
10141.D.soil.T1.5.ReDay20	ERX1261955
10141.D.skin.head.T6.5	ERX1261926
10141.G.fecal.T3.1.Day0	ERX1262376
10141.G.cecumT2.1	ERX1262358
10141.F.soil.T1.3.ReDay20	ERX1262213
10141.G.soil.T5.3.ReDay30	ERX1262510
10141.F.fecal.T2.1.Day0	ERX1262112
10141.G.cecumT2.4	ERX1262361
10141.F.fecal.T1.2.Day0	ERX1262111
10141.G.cecumT3.2	ERX1262364
10141.D.skin.body.T0.4	ERX1261855
10141.D.skin.body.T0.5	ERX1261856
10141.D.skin.body.T0.1	ERX1261852
10141.D.skin.body.T0.2	ERX1261853
10141.D.skin.body.T0.3	ERX1261854
10141.D.CTRL.soil.T7.2	ERX1261773
10141.F.soil.T1.2.ReDay30	ERX1262210
10141.D.soil.T5.4.ReDay30	ERX1261987
10141.D.CTRL.soil.T6.5	ERX1261771
10141.D.CTRL.soil.T6.4	ERX1261770
10141.D.CTRL.soil.T6.1	ERX1261767
10141.D.CTRL.soil.T6.3	ERX1261769
10141.D.CTRL.soil.T6.2	ERX1261768
10141.D.soil.T7.4	ERX1262000
10141.D.soil.T7.5	ERX1262001
10141.D.soil.T7.1	ERX1261997
10141.D.soil.T7.2	ERX1261998
10141.D.soil.T7.3	ERX1261999
10141.D.CTRL.soil.T0.3	ERX1261739
10141.G.skin.body.T1.1	ERX1262384
10141.G.skin.body.T1.2	ERX1262385
10141.D.CTRL.soil.T2.2	ERX1261748
10141.G.skin.body.T1.4	ERX1262387
10141.G.skin.body.T1.5	ERX1262388
10141.D.CTRL.soil.T0.5	ERX1261741
10141.D.CTRL.soil.T0.4	ERX1261740
10141.F.ab.swab.T7.4	ERX1262080
10141.D.soil.T5.1.ReDay20	ERX1261974
10141.F.soil.T5.3.ReDay10	ERX1262247
10141.F.ab.swab.T7.5	ERX1262081
10141.F.fecal.T1.1.Day0	ERX1262110
10141.F.soil.T5.4.ReDay30	ERX1262253
10141.D.soil.T3.1	ERX1261962
10141.D.soil.T3.2	ERX1261963
10141.D.soil.T3.3	ERX1261964
10141.D.soil.T3.4	ERX1261965
10141.D.soil.T3.5	ERX1261966
10141.F.cecumT3.1	ERX1262097
10141.D.soil.T1.2	ERX1261941
10141.D.soil.T1.3	ERX1261945
10141.D.soil.T1.1	ERX1261937
10141.G.skin.body.T7.4	ERX1262417
10141.D.soil.T1.4	ERX1261949
10141.D.soil.T1.5	ERX1261953
10141.G.skin.body.T7.5	ERX1262418
10141.G.skin.body.T7.2	ERX1262415
10141.G.skin.body.T7.3	ERX1262416
10141.BLANKplate5.5	ERX1261680
10141.D.CTRL.soil.T4.5	ERX1261761
10141.D.CTRL.soil.T4.4	ERX1261760
10141.D.CTRL.soil.T4.3	ERX1261759
10141.D.CTRL.soil.T4.2	ERX1261758
10141.D.CTRL.soil.T4.1	ERX1261757
10141.D.soil.T1.3.ReDay10	ERX1261946
10141.G.fecal.T4.4.Day0	ERX1262377
10141.F.skin.body.T5.5	ERX1262147
10141.F.skin.body.T5.4	ERX1262146
10141.F.skin.body.T5.3	ERX1262145
10141.F.skin.body.T5.2	ERX1262144
10141.F.skin.body.T5.1	ERX1262143
10141.D.CTRL.soil.T2.1	ERX1261747
10141.F.ab.swab.T7.1	ERX1262077
10141.D.CTRL.soil.T2.3	ERX1261749
10141.F.ab.swab.T7.3	ERX1262079
10141.D.CTRL.soil.T2.5	ERX1261751
10141.D.CTRL.soil.T2.4	ERX1261750
10141.F.skin.body.T3.1	ERX1262133
10141.BLANKplate5.1	ERX1261676
10141.F.skin.body.T3.3	ERX1262135
10141.F.skin.body.T3.2	ERX1262134
10141.F.skin.body.T3.5	ERX1262137
10141.F.skin.body.T3.4	ERX1262136
10141.F.soil.T1.1	ERX1262203
10141.F.soil.T5.3.ReDay20	ERX1262248
10141.F.soil.T1.2	ERX1262207
10141.G.skin.body.T5.4	ERX1262407
10141.G.skin.body.T5.5	ERX1262408
10141.F.soil.T1.3	ERX1262211
10141.G.skin.body.T5.1	ERX1262404
10141.G.skin.body.T5.2	ERX1262405
10141.G.skin.body.T5.3	ERX1262406
10141.NTC.plate.8	ERX1262529
10141.G.cecumT0.4	ERX1262351
10141.D.skin.body.T6.2	ERX1261883
10141.D.skin.body.T6.3	ERX1261884
10141.D.skin.body.T6.1	ERX1261882
10141.D.skin.body.T6.4	ERX1261885
10141.D.skin.body.T6.5	ERX1261886
10141.D.skin.body.T4.1	ERX1261872
10141.D.skin.body.T4.2	ERX1261873
10141.D.skin.body.T4.3	ERX1261874
10141.D.skin.body.T4.4	ERX1261875
10141.D.skin.body.T4.5	ERX1261876
10141.F.skin.body.T7.5	ERX1262157
10141.F.skin.body.T7.4	ERX1262156
10141.F.skin.body.T7.1	ERX1262153
10141.F.skin.body.T7.3	ERX1262155
10141.F.skin.body.T7.2	ERX1262154
10141.F.skin.body.T1.3	ERX1262125
10141.F.skin.body.T1.2	ERX1262124
10141.D.soil.T5.4	ERX1261984
10141.D.soil.T5.5	ERX1261988
10141.D.soil.T5.2	ERX1261976
10141.D.soil.T5.3	ERX1261980
10141.F.skin.body.T1.5	ERX1262127
10141.F.skin.body.T1.4	ERX1262126
10141.D.soil.T1.5.ReDay10	ERX1261954
10141.D.soil.T5.2.ReDay10	ERX1261977
10141.D.soil.T5.3.ReDay10	ERX1261981
10141.D.cecumT5.4	ERX1261843
10141.G.soil.T1.5.ReDay20	ERX1262482
10141.F.soil.T5.1.ReDay20	ERX1262240
10141.BLANKplate6.18	ERX1261693
10141.F.soil.T5.1	ERX1262238
10141.G.soil.T1.2.ReDay20	ERX1262470
10141.F.soil.T5.2	ERX1262242
10141.F.soil.T5.5.ReDay20	ERX1262256
10141.D.cecumT3.4	ERX1261835
10141.D.cecumT3.5	ERX1261836
10141.D.cecumT3.1	ERX1261832
10141.D.cecumT3.2	ERX1261833
10141.D.cecumT3.3	ERX1261834
10141.G.soil.T5.5.ReDay10	ERX1262516
10141.F.soil.T5.5	ERX1262254
10141.BLANKplate6.25	ERX1261701
10141.BLANKplate6.24	ERX1261700
10141.D.cecumT1.4	ERX1261825
10141.D.cecumT1.5	ERX1261826
10141.D.cecumT1.2	ERX1261823
10141.D.cecumT1.3	ERX1261824
10141.BLANKplate6.23	ERX1261699
10141.BLANKplate6.22	ERX1261698
10141.F.skin.body.T0.2	ERX1262119
10141.F.cecumT1.3	ERX1262089
10141.BLANKplate6.29	ERX1261705
10141.BLANKplate6.28	ERX1261704
10141.G.soil.T5.1	ERX1262499
10141.G.soil.T5.3	ERX1262507
10141.G.soil.T5.2	ERX1262503
10141.G.soil.T5.5	ERX1262515
10141.G.soil.T5.4	ERX1262511
10141.G.soil.T7.3	ERX1262526
10141.G.soil.T7.2	ERX1262525
10141.G.soil.T7.1	ERX1262524
10141.D.soil.T1.4.ReDay20	ERX1261951
10141.G.soil.T7.5	ERX1262528
10141.G.soil.T7.4	ERX1262527
10141.F.ab.swab.T7.2	ERX1262078
10141.G.skin.body.T3.2	ERX1262395
10141.G.skin.body.T3.3	ERX1262396
10141.G.skin.body.T3.1	ERX1262394
10141.G.skin.body.T3.4	ERX1262397
10141.G.skin.body.T3.5	ERX1262398
10141.BLANKplate5.8	ERX1261683
10141.G.cecumT4.3	ERX1262370
10141.G.soil.T3.5	ERX1262493
10141.G.soil.T3.4	ERX1262492
10141.G.soil.T3.3	ERX1262491
10141.G.soil.T3.2	ERX1262490
10141.G.soil.T3.1	ERX1262489
10141.G.skin.body.T1.3	ERX1262386
10141.F.soil.T1.5.ReDay30	ERX1262222
10141.F.fecal.T2.5.Day0	ERX1262113
10141.G.soil.T1.4	ERX1262476
10141.G.soil.T1.1	ERX1262464
10141.F.soil.T1.1.ReDay30	ERX1262206
10141.G.soil.T1.3	ERX1262472
10141.G.soil.T1.2	ERX1262468
10141.G.skin.head.T1.2	ERX1262425
10141.G.skin.head.T1.3	ERX1262426
10141.G.skin.head.T1.1	ERX1262424
10141.D.fecal.T1.3.Day0	ERX1261846
10141.G.skin.head.T1.4	ERX1262427
10141.G.skin.head.T1.5	ERX1262428
10141.D.soil.T1.2.ReDay30	ERX1261944
10141.G.soil.T1.1.ReDay10	ERX1262465
10141.G.soil.T5.4.ReDay30	ERX1262514
10141.G.soil.T1.4.ReDay10	ERX1262477
10141.G.soil.T1.3.ReDay10	ERX1262473
10141.G.CTRL.soil.T7.1	ERX1262303
10141.BLANKplate5.7	ERX1261682
10141.D.soil.T1.4.ReDay10	ERX1261950
10141.BLANKplate9.1	ERX1261734
10141.BLANKplate9.3	ERX1261736
10141.BLANKplate9.2	ERX1261735
10141.G.CTRL.soil.T4.2	ERX1262289
10141.G.CTRL.soil.T4.3	ERX1262290
10141.G.CTRL.soil.T4.1	ERX1262288
10141.F.skin.body.T1.1	ERX1262123
10141.G.CTRL.soil.T4.4	ERX1262291
10141.G.CTRL.soil.T4.5	ERX1262292
10141.G.CTRL.soil.T0.4	ERX1262271
10141.F.soil.T1.3.ReDay30	ERX1262214
10141.G.CTRL.soil.T0.2	ERX1262269
10141.G.CTRL.soil.T0.3	ERX1262270
10141.G.CTRL.soil.T0.1	ERX1262268
10141.G.CTRL.soil.T2.4	ERX1262281
10141.G.CTRL.soil.T2.5	ERX1262282
10141.G.fecal.T1.3.Day0	ERX1262375
10141.G.CTRL.soil.T2.1	ERX1262278
10141.F.fecal.T5.4.Day0	ERX1262115
10141.G.CTRL.soil.T2.3	ERX1262280
10141.G.soil.T1.5	ERX1262480
10141.D.soil.T5.1	ERX1261972
10141.G.soil.T1.2.ReDay10	ERX1262469
10141.F.skin.head.T4.4	ERX1262181
10141.F.skin.head.T4.5	ERX1262182
10141.G.skin.head.T5.4	ERX1262447
10141.G.skin.head.T5.5	ERX1262448
10141.G.skin.head.T5.2	ERX1262445
10141.F.skin.head.T4.1	ERX1262178
10141.F.skin.head.T4.2	ERX1262179
10141.F.skin.head.T4.3	ERX1262180
10141.G.ab.swab.T4.4	ERX1262331
10141.F.soil.T1.4.ReDay10	ERX1262216
10141.G.ab.swab.T4.5	ERX1262332
10141.G.skin.head.T7.4	ERX1262457
10141.G.skin.head.T7.5	ERX1262458
10141.G.skin.head.T7.1	ERX1262454
10141.G.skin.head.T7.2	ERX1262455
10141.G.skin.head.T7.3	ERX1262456
10141.F.skin.head.T0.1	ERX1262158
10141.F.skin.head.T0.2	ERX1262159
10141.F.skin.head.T0.3	ERX1262160
10141.F.skin.head.T0.4	ERX1262161
10141.F.skin.head.T0.5	ERX1262162
10141.F.soil.T5.3.ReDay30	ERX1262249
10141.BLANKplate6.14	ERX1261689
10141.G.CTRL.soil.T6.1	ERX1262298
10141.G.CTRL.soil.T6.2	ERX1262299
10141.G.CTRL.soil.T6.3	ERX1262300
10141.G.CTRL.soil.T6.4	ERX1262301
10141.G.CTRL.soil.T6.5	ERX1262302
10141.BLANKplate6.12	ERX1261687
10141.G.ab.swab.T4.1	ERX1262328
10141.G.skin.head.T5.1	ERX1262444
10141.G.skin.head.T3.1	ERX1262434
10141.G.skin.head.T3.2	ERX1262435
10141.G.skin.head.T3.3	ERX1262436
10141.G.skin.head.T3.4	ERX1262437
10141.G.ab.swab.T4.2	ERX1262329
10141.F.skin.head.T6.4	ERX1262191
10141.G.ab.swab.T4.3	ERX1262330
10141.F.skin.head.T6.2	ERX1262189
10141.F.skin.head.T6.3	ERX1262190
10141.F.skin.head.T6.1	ERX1262188
10141.G.ab.swab.T3.5	ERX1262327
10141.G.ab.swab.T3.4	ERX1262326
10141.G.ab.swab.T3.3	ERX1262325
10141.G.ab.swab.T3.2	ERX1262324
10141.G.ab.swab.T3.1	ERX1262323
10141.G.ab.swab.T5.1	ERX1262333
10141.G.ab.swab.T5.3	ERX1262335
10141.G.CTRL.soil.T0.5	ERX1262272
10141.G.ab.swab.T5.5	ERX1262337
10141.G.ab.swab.T5.4	ERX1262336
10141.G.soil.T5.1.ReDay10	ERX1262500
10141.D.soil.T1.2.ReDay20	ERX1261943
10141.F.skin.head.T2.2	ERX1262169
10141.F.skin.head.T2.3	ERX1262170
10141.D.cecumT5.1	ERX1261842
10141.F.skin.head.T2.4	ERX1262171
10141.F.skin.head.T2.5	ERX1262172
10141.F.CTRL.soil.T0.1	ERX1262002
10141.G.skin.body.T4.2	ERX1262400
10141.G.cecumT4.4	ERX1262371
10141.G.cecumT4.5	ERX1262372
10141.D.ab.swab.T0.3	ERX1261779
10141.F.soil.T3.5	ERX1262232
10141.D.ab.swab.T0.5	ERX1261781
10141.G.cecumT4.1	ERX1262368
10141.G.cecumT4.2	ERX1262369
10141.F.soil.T3.1	ERX1262228
10141.G.ab.swab.T1.5	ERX1262317
10141.G.ab.swab.T1.4	ERX1262316
10141.D.CTRL.soil.T7.3	ERX1261774
10141.G.ab.swab.T1.1	ERX1262313
10141.G.soil.T1.3.ReDay20	ERX1262474
10141.G.ab.swab.T1.3	ERX1262315
10141.G.ab.swab.T1.2	ERX1262314
10141.G.fecal.T5.1.Day0	ERX1262378
10141.F.cecumT5.1	ERX1262107
10141.F.cecumT5.2	ERX1262108
10141.F.cecumT5.3	ERX1262109
10141.F.CTRL.soil.T0.4	ERX1262005
10141.G.ab.swab.T7.3	ERX1262345
10141.G.ab.swab.T7.2	ERX1262344
10141.G.ab.swab.T7.1	ERX1262343
10141.BLANKplate8.10	ERX1261724
10141.G.ab.swab.T7.4	ERX1262346
10141.D.ab.swab.T4.5	ERX1261801
10141.D.ab.swab.T4.4	ERX1261800
10141.G.cecumT0.2	ERX1262349
10141.F.cecumT3.5	ERX1262101
10141.F.cecumT3.2	ERX1262098
10141.F.cecumT3.3	ERX1262099
10141.D.ab.swab.T4.3	ERX1261799
10141.D.ab.swab.T4.2	ERX1261798
10141.D.skin.head.T4.2	ERX1261913
10141.G.skin.head.T2.5	ERX1262433
10141.D.skin.head.T4.3	ERX1261914
10141.G.cecumT2.2	ERX1262359
10141.G.cecumT2.3	ERX1262360
10141.D.ab.swab.T6.5	ERX1261811
10141.D.ab.swab.T6.4	ERX1261810
10141.D.ab.swab.T6.3	ERX1261809
10141.D.ab.swab.T6.2	ERX1261808
10141.D.ab.swab.T6.1	ERX1261807
10141.G.cecumT2.5	ERX1262362
10141.G.skin.body.T6.3	ERX1262411
10141.D.skin.head.T4.1	ERX1261912
10141.G.CTRL.soil.T2.2	ERX1262279
10141.G.skin.body.T6.2	ERX1262410
10141.F.soil.T7.2	ERX1262264
10141.F.soil.T7.3	ERX1262265
10141.F.soil.T7.1	ERX1262263
10141.G.skin.body.T6.1	ERX1262409
10141.F.soil.T7.4	ERX1262266
10141.F.soil.T7.5	ERX1262267
10141.G.skin.head.T2.4	ERX1262432
10141.BLANKplate5.9	ERX1261684
10141.D.skin.head.T4.4	ERX1261915
10141.D.soil.T5.2.ReDay20	ERX1261978
10141.D.skin.head.T3.1	ERX1261907
10141.BLANKplate5.4	ERX1261679
10141.D.skin.head.T3.3	ERX1261909
10141.D.skin.head.T4.5	ERX1261916
10141.D.skin.head.T3.5	ERX1261911
10141.D.skin.head.T3.4	ERX1261910
10141.BLANKplate5.3	ERX1261678
10141.BLANKplate5.2	ERX1261677
10141.G.skin.body.T6.5	ERX1262413
10141.D.ab.swab.T0.1	ERX1261777
