sample_name	experiment_accession
755.LSSF.DELTA.D45.02.06.11.lane1.NoIndex.L001	ERX1821456
755.SSFB.L1.D10.07.06.11.lane1.NoIndex.L001	ERX1821969
755.LSSF.DELTA.D1.14.07.11.lane1.NoIndex.L001	ERX1821415
755.LSSF.GAMMA.D5.26.05.11.lane1.NoIndex.L001	ERX1821548
755.INB.19.07.11.lane1.NoIndex.L001	ERX1821288
755.SSFA.L3.D3.24.08.11.lane1.NoIndex.L001	ERX1821863
755.SSFA.L2.D3.19.07.11.lane1.NoIndex.L001	ERX1821721
755.SSFB.L1.D30.26.07.11.lane1.NoIndex.L001	ERX1822023
755.LSSF.DELTA.D1.23.06.11.lane1.NoIndex.L001	ERX1821418
755.LSSF.BETA.D10.23.06.11.lane1.NoIndex.L001	ERX1821364
755.LSSF.BETA.D1.22.07.11.lane1.NoIndex.L001	ERX1821354
755.SSFA.L2.D50.14.06.11.lane1.NoIndex.L001	ERX1821778
755.SSFA.L3.D3.07.06.11.lane1.NoIndex.L001	ERX1821853
755.SSFA.L3.2.D20.21.06.11.lane1.NoIndex.L001	ERX1821790
755.SSFA.L2.D30.20.09.11.lane1.NoIndex.L001	ERX1821737
755.SSFB.L1.Sch.03.05.11.lane1.NoIndex.L001	ERX1822071
755.EF.ETA.09.06.11.lane3.NoIndex.L003	ERX1821223
755.SSFA.L1.D3.31.05.11.lane1.NoIndex.L001	ERX1821628
755.SSFB.L1.D20.07.06.11.lane1.NoIndex.L001	ERX1821984
755.SSFB.L1.D50.17.05.11.lane1.NoIndex.L001	ERX1822062
755.LSSF.GAMMA.D45.08.07.11.lane1.NoIndex.L001	ERX1821533
755.EF.ALPHA.22.07.11.lane1.NoIndex.L001	ERX1821206
755.SSFA.L3.D5.19.04.11.lane1.NoIndex.L001	ERX1821907
755.LSSF.ALPHA.D30.30.06.11.lane1.NoIndex.L001	ERX1821334
755.EF.EPSILON.02.06.11.lane3.NoIndex.L003	ERX1821218
755.LSSF.GAMMA.D10.26.05.11.lane1.NoIndex.L001	ERX1821503
755.SSFA.L2.D50.10.05.11.lane1.NoIndex.L001	ERX1821776
755.SSFA.L3.D40.20.09.11.lane1.NoIndex.L001	ERX1821893
755.EF.EPSILON.26.05.11.lane3.NoIndex.L003	ERX1821221
755.SSFA.L3.D20.26.07.11.lane1.NoIndex.L001	None
755.LSSF.DELTA.D10.26.05.11.lane1.NoIndex.L001	ERX1821427
755.SSFB.L1.D5.28.06.11.lane1.NoIndex.L001	ERX1822054
755.SSFB.L1.D40.03.05.11.lane1.NoIndex.L001	ERX1822026
755.SSFA.L2.D3.24.08.11.lane1.NoIndex.L001	ERX1821724
755.LSSF.EPSILON.D5.22.07.11.lane1.NoIndex.L001	ERX1821479
755.EFA.19.07.11.lane1.NoIndex.L001	ERX1821246
755.SSFA.MIX.3.19.04.11.lane3.NoIndex.L003	ERX1821933
755.SSFA.L3.2.D30.21.06.11.lane1.NoIndex.L001	ERX1821792
755.SSFA.L1.D3.18.10.11.lane1.NoIndex.L001	ERX1821624
755.LSSF.BETA.D15.30.06.11.lane1.NoIndex.L001	ERX1821375
755.SSFB.L3.D3.06.07.11.lane1.NoIndex.L001	ERX1822130
755.SSFA.L3.D50.24.08.11.lane1.NoIndex.L001	ERX1821927
755.LSSF.ALPHA.D1.30.06.11.lane1.NoIndex.L001	ERX1821306
755.EF.DELTA.22.07.11.lane1.NoIndex.L001	ERX1821215
755.SSFB.L1.2.D10.21.06.11.lane1.NoIndex.L001	ERX1821937
755.SSFB.L3.D20.26.07.11.lane1.NoIndex.L001	ERX1822127
755.SSFB.L3.D3.12.07.11.lane1.NoIndex.L001	ERX1822133
755.LSSF.GAMMA.D20.22.07.11.lane1.NoIndex.L001	ERX1821519
755.LSSF.GAMMA.D5.30.06.11.lane1.NoIndex.L001	ERX1821549
755.SSFB.L1.D30.12.07.11.lane1.NoIndex.L001	ERX1822015
755.EF.GAMMA.09.06.11.lane1.NoIndex.L001	ERX1821227
755.SSFB.L1.D1.17.05.11.lane1.NoIndex.L001	ERX1821958
755.SSFA.L3.2.D50.21.06.11.lane1.NoIndex.L001	ERX1821795
755.LSSF.BETA.D30.08.07.11.lane1.NoIndex.L001	ERX1821386
755.SSFB.L1.3.D5.21.06.11.lane1.NoIndex.L001	ERX1821950
755.LSSF.THETA.D5.22.07.11.lane1.NoIndex.L001	ERX1821556
755.LSSF.BETA.D45.23.06.11.lane1.NoIndex.L001	ERX1821400
755.SSFA.L1.D40.19.04.11.lane1.NoIndex.L001	ERX1821644
755.SSFA.L2.D3.12.07.11.lane1.NoIndex.L001	ERX1821717
755.SSFA.L2.D30.10.05.11.lane1.NoIndex.L001	ERX1821731
755.LSSF.GAMMA.D30.14.07.11.lane1.NoIndex.L001	ERX1821526
755.LSSF.GAMMA.D15.30.06.11.lane1.NoIndex.L001	ERX1821513
755.SSFA.MIX.2.19.04.11.lane3.NoIndex.L003	ERX1821932
755.SSFB.L1.D1.28.06.11.lane1.NoIndex.L001	ERX1821965
755.SSFA.L3.D10.06.07.11.lane1.NoIndex.L001	ERX1821821
755.SSFB.L1.D10.17.05.11.lane1.NoIndex.L001	ERX1821973
755.SSFB.L3.D30.18.10.11.lane1.NoIndex.L001	ERX1822150
755.SSFA.L3.D3.12.07.11.lane1.NoIndex.L001	ERX1821855
755.LSSF.ETA.D30.22.07.11.lane1.NoIndex.L001	ERX1821484
755.SSFA.L3.D10.18.10.11.lane1.NoIndex.L001	ERX1821827
755.SSFA.L3.D30.03.05.11.lane1.NoIndex.L001	ERX1821867
755.SSFB.L3.3.D5.21.06.11.lane1.NoIndex.L001	ERX1822086
755.LSSF.ALPHA.D5.14.07.11.lane1.NoIndex.L001	ERX1821344
755.SSFB.L3.D10.12.07.11.lane1.NoIndex.L001	ERX1822105
755.EFA.28.06.11.lane1.NoIndex.L001	ERX1821251
755.SSFA.L1.2.D30.21.06.11.lane1.NoIndex.L001	ERX1821577
755.SSFB.L3.D30.17.05.11.lane1.NoIndex.L001	ERX1822149
755.LSSF.ALPHA.D20.16.06.11.lane1.NoIndex.L001	ERX1821324
755.INB.14.06.11.lane1.NoIndex.L001	ERX1821285
755.SSFA.L2.D3.28.06.11.lane1.NoIndex.L001	ERX1821726
755.EFA.26.07.11.lane1.NoIndex.L001	ERX1821250
755.SSFA.L1.D40.03.05.11.lane1.NoIndex.L001	ERX1821638
755.SSFA.L2.D10.10.05.11.lane1.NoIndex.L001	ERX1821686
755.SSFB.L3.D3.10.05.11.lane1.NoIndex.L001	ERX1822132
755.SSFA.L2.D10.26.07.11.lane1.NoIndex.L001	ERX1821695
755.SSFB.L3.D20.10.05.11.lane1.NoIndex.L001	ERX1822118
755.SSFA.L3.D40.12.07.11.lane1.NoIndex.L001	ERX1821887
755.SSFB.L3.D5.28.06.11.lane1.NoIndex.L001	ERX1822184
755.SSFA.L1.D1.03.05.11.lane1.NoIndex.L001	ERX1821589
755.SSFA.L1.D40.31.05.11.lane1.NoIndex.L001	ERX1821647
755.SSFB.L3.D30.10.05.11.lane1.NoIndex.L001	ERX1822146
755.SSFA.L2.D40.19.04.11.lane1.NoIndex.L001	ERX1821750
755.SSFA.L3.D40.28.06.11.lane1.NoIndex.L001	ERX1821897
755.SSFA.L3.D30.18.10.11.lane1.NoIndex.L001	ERX1821874
755.LSSF.BETA.D20.14.07.11.lane1.NoIndex.L001	ERX1821379
755.SSFA.L2.D10.31.05.11.lane1.NoIndex.L001	ERX1821697
755.EF.ZETA.02.06.11.lane3.NoIndex.L003	ERX1821234
755.LSSF.GAMMA.D45.02.06.11.lane1.NoIndex.L001	ERX1821532
755.SSFA.L1.D20.07.06.11.lane1.NoIndex.L001	ERX1821610
755.SSFB.L3.D5.31.05.11.lane1.NoIndex.L001	ERX1822185
755.SSFA.L2.D50.28.06.11.lane1.NoIndex.L001	ERX1821786
755.SSFA.L3.D5.17.05.11.lane1.NoIndex.L001	ERX1821905
755.SSFB.L3.D3.31.05.11.lane1.NoIndex.L001	ERX1822143
755.LSSF.ZETA.D5.22.07.11.lane1.NoIndex.L001	ERX1821563
755.LSSF.ZETA.D1.22.07.11.lane1.NoIndex.L001	ERX1821557
755.SSFA.L3.D30.21.06.11.lane1.NoIndex.L001	ERX1821878
755.SSFA.L3.D3.17.05.11.lane1.NoIndex.L001	ERX1821857
755.SSFB.L3.D30.24.08.11.lane1.NoIndex.L001	ERX1822154
755.SSFA.L3.D50.17.05.11.lane1.NoIndex.L001	ERX1821921
755.SSFB.L1.D20.10.05.11.lane1.NoIndex.L001	ERX1821985
755.LSSF.BETA.D45.22.07.11.lane1.NoIndex.L001	ERX1821399
755.LSSF.GAMMA.D20.09.06.11.lane1.NoIndex.L001	ERX1821516
755.SSFB.L1.D1.12.07.11.lane1.NoIndex.L001	ERX1821956
755.LSSF.DELTA.D5.08.07.11.lane1.NoIndex.L001	ERX1821466
755.LSSF.DELTA.D20.22.07.11.lane1.NoIndex.L001	ERX1821443
755.SSFA.L2.D1.19.04.11.lane1.NoIndex.L001	ERX1821675
755.SSFA.L3.D5.31.05.11.lane1.NoIndex.L001	ERX1821914
755.LSSF.ZETA.D15.22.07.11.lane1.NoIndex.L001	ERX1821559
755.LSSF.BETA.D1.14.07.11.lane1.NoIndex.L001	ERX1821352
755.SSFA.L2.D20.19.07.11.lane1.NoIndex.L001	ERX1821706
755.SSFB.L1.D5.10.05.11.lane1.NoIndex.L001	ERX1822044
755.LSSF.BETA.D20.09.06.11.lane1.NoIndex.L001	ERX1821378
755.EFA.14.06.11.lane1.NoIndex.L001	ERX1821243
755.LSSF.DELTA.D45.08.07.11.lane1.NoIndex.L001	ERX1821457
755.SSFA.L2.D1.28.06.11.lane1.NoIndex.L001	ERX1821681
755.LSSF.GAMMA.D1.30.06.11.lane1.NoIndex.L001	ERX1821495
755.LAB.IN.26.05.11.lane1.NoIndex.L001	ERX1821298
755.SSFA.L3.D3.28.06.11.lane1.NoIndex.L001	ERX1821865
755.SSFB.L1.D20.17.05.11.lane1.NoIndex.L001	ERX1821988
755.SSFB.L1.D5.24.08.11.lane1.NoIndex.L001	ERX1822052
755.SSFA.L3.D5.18.10.11.lane1.NoIndex.L001	ERX1821906
755.MP.Mock.bacteria.1.lane3.NoIndex.L003	ERX1821564
755.SSFA.L1.D20.19.04.11.lane1.NoIndex.L001	ERX1821615
755.SSFA.L1.D50.10.05.11.lane1.NoIndex.L001	ERX1821660
755.EF.ALPHA.30.06.11.lane1.NoIndex.L001	ERX1821207
755.SSFB.L1.3.D20.21.06.11.lane1.NoIndex.L001	ERX1821946
755.SSFA.L2.D40.14.06.11.lane1.NoIndex.L001	ERX1821748
755.SSFA.L1.D30.18.10.11.lane1.NoIndex.L001	ERX1821633
755.EFB.06.07.11.lane1.NoIndex.L001	ERX1821253
755.SSFA.L2.D50.31.05.11.lane1.NoIndex.L001	ERX1821787
755.LSSF.ZETA.D45.22.07.11.lane1.NoIndex.L001	ERX1821562
755.SSFB.L3.3.D3.21.06.11.lane1.NoIndex.L001	ERX1822083
755.SSFA.L3.D30.31.05.11.lane1.NoIndex.L001	ERX1821882
755.SSFB.L3.D50.10.05.11.lane1.NoIndex.L001	ERX1822188
755.SSFA.L3.D3.21.06.11.lane1.NoIndex.L001	ERX1821862
755.INA.10.05.11.lane1.NoIndex.L001	ERX1821269
755.SSFA.L1.D50.17.05.11.lane1.NoIndex.L001	ERX1821662
755.LSSF.BETA.D5.16.06.11.lane1.NoIndex.L001	ERX1821407
755.SSFA.L3.2.D10.21.06.11.lane1.NoIndex.L001	ERX1821789
755.EFA.21.06.11.lane1.NoIndex.L001	ERX1821248
755.LSSF.GAMMA.D15.08.07.11.lane1.NoIndex.L001	ERX1821506
755.SSFB.L1.D20.19.07.11.lane1.NoIndex.L001	ERX1821990
755.SSFB.L3.D10.31.05.11.lane1.NoIndex.L001	ERX1822115
755.SSFA.L3.D50.20.09.11.lane1.NoIndex.L001	ERX1821925
755.SSFB.L3.D40.17.05.11.lane1.NoIndex.L001	ERX1822162
755.SSFB.L3.D30.20.09.11.lane1.NoIndex.L001	ERX1822152
755.SSFB.L1.D50.31.05.11.lane1.NoIndex.L001	ERX1822070
755.SSFA.L2.D20.14.06.11.lane1.NoIndex.L001	ERX1821703
755.SSFA.L1.D1.21.06.11.lane1.NoIndex.L001	ERX1821597
755.LSSF.ALPHA.D15.22.07.11.lane1.NoIndex.L001	ERX1821318
755.SSFB.L1.D1.19.07.11.lane1.NoIndex.L001	ERX1821960
755.SSFA.L1.2.D20.21.06.11.lane1.NoIndex.L001	ERX1821575
755.SSFA.L2.D40.03.05.11.lane1.NoIndex.L001	ERX1821743
755.SSFB.L1.D30.20.09.11.lane1.NoIndex.L001	ERX1822020
755.SSFB.L3.D5.06.07.11.lane1.NoIndex.L001	ERX1822172
755.SSFA.L3.3.D3.21.06.11.lane1.NoIndex.L001	ERX1821799
755.SSFA.L2.D5.03.05.11.lane1.NoIndex.L001	ERX1821758
755.LSSF.DELTA.D1.02.06.11.lane1.NoIndex.L001	ERX1821412
755.SSFB.L1.D40.28.06.11.lane1.NoIndex.L001	ERX1822039
755.LSSF.ALPHA.D20.08.07.11.lane1.NoIndex.L001	ERX1821321
755.SSFB.L3.D1.20.09.11.lane1.NoIndex.L001	ERX1822096
755.SSFA.L2.D30.07.06.11.lane3.NoIndex.L003	ERX1821730
755.SSFA.L2.D3.17.05.11.lane1.NoIndex.L001	ERX1821719
755.INA.31.05.11.lane1.NoIndex.L001	ERX1821280
755.SSFA.L1.D40.10.05.11.lane1.NoIndex.L001	ERX1821640
755.SSFB.L3.D50.14.06.11.lane1.NoIndex.L001	ERX1822190
755.LSSF.DELTA.D1.26.05.11.lane1.NoIndex.L001	None
755.LSSF.ALPHA.D30.23.06.11.lane1.NoIndex.L001	ERX1821333
755.SSFA.L3.3.D50.21.06.11.lane1.NoIndex.L001	ERX1821803
755.SSFA.L2.D20.10.05.11.lane1.NoIndex.L001	ERX1821701
755.LSSF.DELTA.D15.16.06.11.lane1.NoIndex.L001	ERX1821433
755.INA.14.06.11.lane1.NoIndex.L001	ERX1821271
755.SSFB.L3.D20.28.06.11.lane1.NoIndex.L001	ERX1822128
755.SSFA.L1.D30.03.05.11.lane1.NoIndex.L001	None
755.LSSF.ALPHA.D5.30.06.11.lane1.NoIndex.L001	ERX1821348
755.LSSF.DELTA.D5.30.06.11.lane1.NoIndex.L001	None
755.LSSF.ALPHA.D45.16.06.11.lane1.NoIndex.L001	ERX1821338
755.LSSF.ALPHA.D5.23.06.11.lane1.NoIndex.L001	ERX1821347
755.SSFA.L2.D50.20.09.11.lane1.NoIndex.L001	ERX1821782
755.LSSF.BETA.D1.30.06.11.lane1.NoIndex.L001	ERX1821357
755.SSFA.L2.D20.26.07.11.lane1.NoIndex.L001	ERX1821710
755.EFB.19.07.11.lane1.NoIndex.L001	ERX1821260
755.LSSF.BETA.D10.09.06.11.lane1.NoIndex.L001	ERX1821360
755.SSFB.L1.2.D1.21.06.11.lane1.NoIndex.L001	ERX1821936
755.SSFB.L3.D40.18.10.11.lane1.NoIndex.L001	ERX1822163
755.SSFA.L3.D10.31.05.11.lane1.NoIndex.L001	ERX1821835
755.SSFB.L1.D1.07.06.11.lane1.NoIndex.L001	ERX1821954
755.LSSF.ETA.D45.22.07.11.lane1.NoIndex.L001	ERX1821485
755.LSSF.BETA.D30.22.07.11.lane1.NoIndex.L001	ERX1821390
755.SSFA.L1.D10.14.06.11.lane1.NoIndex.L001	ERX1821602
755.SSFB.L3.D20.31.05.11.lane1.NoIndex.L001	ERX1822129
755.SSFA.L1.D30.21.06.11.lane1.NoIndex.L001	ERX1821636
755.SSFB.L1.D40.17.05.11.lane1.NoIndex.L001	ERX1822032
755.LSSF.BETA.D1.26.05.11.lane1.NoIndex.L001	ERX1821356
755.LSSF.DELTA.D10.23.06.11.lane1.NoIndex.L001	ERX1821426
755.SSFB.L3.D1.19.07.11.lane1.NoIndex.L001	ERX1822095
755.SSFB.L3.D1.24.08.11.lane1.NoIndex.L001	ERX1822098
755.SSFA.L3.D50.06.07.11.lane1.NoIndex.L001	ERX1821916
755.SSFB.L1.D1.31.05.11.lane1.NoIndex.L001	ERX1821966
755.LSSF.BETA.D5.30.06.11.lane1.NoIndex.L001	ERX1821411
755.LSSF.ZETA.D20.22.07.11.lane1.NoIndex.L001	ERX1821560
755.SSFA.L2.D1.17.05.11.lane1.NoIndex.L001	ERX1821674
755.SSF.uneven.mix3.lane3.NoIndex.L003	ERX1821569
755.SSFB.L3.3.D30.21.06.11.lane1.NoIndex.L001	ERX1822084
755.SSFB.L1.D20.18.10.11.lane1.NoIndex.L001	ERX1821989
755.EF.DELTA.26.05.11.lane1.NoIndex.L001	ERX1821216
755.SSFB.L1.D3.19.07.11.lane1.NoIndex.L001	ERX1822005
755.LSSF.ALPHA.D30.16.06.11.lane1.NoIndex.L001	ERX1821331
755.SSFA.L3.D30.28.06.11.lane1.NoIndex.L001	ERX1821881
755.SSFA.L2.D50.21.06.11.lane1.NoIndex.L001	ERX1821783
755.SSFB.L3.D30.06.07.11.lane1.NoIndex.L001	ERX1822144
755.LSSF.BETA.D20.23.06.11.lane1.NoIndex.L001	ERX1821382
755.SSFB.L1.D50.24.08.11.lane1.NoIndex.L001	ERX1822067
755.LSSF.THETA.D30.22.07.11.lane3.NoIndex.L003	ERX1821554
755.SSFB.L3.D1.06.07.11.lane1.NoIndex.L001	ERX1822088
755.SSFB.L3.D30.14.06.11.lane1.NoIndex.L001	ERX1822148
755.SSFB.L3.D3.18.10.11.lane1.NoIndex.L001	ERX1822136
755.SSFA.L3.D50.10.05.11.lane1.NoIndex.L001	ERX1821918
755.SSFA.L2.D40.20.09.11.lane1.NoIndex.L001	ERX1821752
755.LSSF.DELTA.D30.26.05.11.lane1.NoIndex.L001	ERX1821454
755.SSFB.L1.D1.10.05.11.lane1.NoIndex.L001	ERX1821955
755.SSFA.L3.D10.19.04.11.lane1.NoIndex.L001	ERX1821828
755.LSSF.DELTA.D5.26.05.11.lane1.NoIndex.L001	ERX1821472
755.EF.ALPHA.09.06.11.lane1.NoIndex.L001	ERX1821205
755.INB.07.06.11.lane1.NoIndex.L001	ERX1821282
755.SSFA.L2.D1.10.05.11.lane1.NoIndex.L001	ERX1821671
755.SSFA.L3.D10.19.07.11.lane1.NoIndex.L001	ERX1821829
755.SSFB.L1.D3.10.05.11.lane1.NoIndex.L001	ERX1822000
755.LSSF.BETA.D30.09.06.11.lane1.NoIndex.L001	ERX1821387
755.SSFB.L1.D30.21.06.11.lane1.NoIndex.L001	ERX1822021
755.SSFB.L3.D5.18.10.11.lane1.NoIndex.L001	ERX1822178
755.LSSF.DELTA.D30.16.06.11.lane1.NoIndex.L001	ERX1821451
755.SSFB.L1.D50.12.07.11.lane1.NoIndex.L001	ERX1822060
755.SSFA.L2.D40.24.08.11.lane1.NoIndex.L001	ERX1821754
755.SSFB.L3.D5.26.07.11.lane1.NoIndex.L001	ERX1822183
755.LSSF.ALPHA.D5.22.07.11.lane1.NoIndex.L001	ERX1821346
755.SSFB.L3.3.D10.21.06.11.lane1.NoIndex.L001	ERX1822081
755.LSSF.BETA.D5.22.07.11.lane1.NoIndex.L001	ERX1821408
755.SSFA.L3.D30.06.07.11.lane1.NoIndex.L001	ERX1821868
755.LSSF.ALPHA.D45.30.06.11.lane1.NoIndex.L001	ERX1821341
755.SSFB.L3.D3.26.07.11.lane1.NoIndex.L001	ERX1822141
755.SSFA.L1.D5.19.04.11.lane1.NoIndex.L001	ERX1821654
755.SSFB.L1.D40.24.08.11.lane1.NoIndex.L001	ERX1822037
755.LSSF.GAMMA.D10.02.06.11.lane1.NoIndex.L001	ERX1821496
755.SSFB.L3.D40.24.08.11.lane1.NoIndex.L001	ERX1822167
755.LSSF.GAMMA.D10.14.07.11.lane1.NoIndex.L001	ERX1821499
755.LSSF.DELTA.D1.09.06.11.lane1.NoIndex.L001	ERX1821414
755.SSFA.L3.D10.17.05.11.lane1.NoIndex.L001	ERX1821826
755.SSFA.L3.D1.31.05.11.lane1.NoIndex.L001	ERX1821819
755.EF.ETA.30.06.11.lane3.NoIndex.L003	ERX1821225
755.SSFA.L2.D5.20.09.11.lane1.NoIndex.L001	ERX1821767
755.SSFB.L1.D30.31.05.11.lane1.NoIndex.L001	ERX1822025
755.SSFB.L3.D30.12.07.11.lane1.NoIndex.L001	ERX1822147
755.SSFA.L1.D5.14.06.11.lane1.NoIndex.L001	ERX1821651
755.SSFA.L2.D30.17.05.11.lane1.NoIndex.L001	ERX1821734
755.SSFA.L3.D1.24.08.11.lane1.NoIndex.L001	ERX1821816
755.LSSF.EPSILON.D20.22.07.11.lane1.NoIndex.L001	ERX1821476
755.SSFB.L1.3.D30.21.06.11.lane1.NoIndex.L001	ERX1821948
755.SSFA.L2.D50.07.06.11.lane3.NoIndex.L003	ERX1821775
755.SSFA.L2.D5.17.05.11.lane1.NoIndex.L001	ERX1821764
755.SSFA.L3.D1.03.05.11.lane1.NoIndex.L001	ERX1821804
755.SSFA.L3.D3.31.05.11.lane1.NoIndex.L001	ERX1821866
755.SSFA.L3.D1.19.07.11.lane1.NoIndex.L001	ERX1821813
755.LSSF.DELTA.D15.26.05.11.lane1.NoIndex.L001	ERX1821436
755.LSSF.DELTA.D1.08.07.11.lane1.NoIndex.L001	ERX1821413
755.SSFA.L3.2.D3.21.06.11.lane1.NoIndex.L001	ERX1821791
755.SSFA.L2.D3.26.07.11.lane1.NoIndex.L001	ERX1821725
755.LSSF.DELTA.D15.14.07.11.lane1.NoIndex.L001	ERX1821432
755.SSFB.L3.2.D1.21.06.11.lane1.NoIndex.L001	ERX1822072
755.LSSF.DELTA.D5.22.07.11.lane1.NoIndex.L001	ERX1821470
755.SSFA.L1.2.D50.21.06.11.lane1.NoIndex.L001	ERX1821580
755.SSFA.L3.D1.17.05.11.lane1.NoIndex.L001	ERX1821810
755.SSFB.L3.D40.26.07.11.lane1.NoIndex.L001	ERX1822168
755.SSFB.L3.D50.07.06.11.lane1.NoIndex.L001	ERX1822187
755.SSFB.L1.D10.14.06.11.lane1.NoIndex.L001	ERX1821972
755.SSFA.L1.D3.03.05.11.lane1.NoIndex.L001	ERX1821619
755.SSFB.L3.D20.12.07.11.lane1.NoIndex.L001	ERX1822119
755.LSSF.ETA.D1.22.07.11.lane1.NoIndex.L001	ERX1821480
755.SSFA.L3.D30.10.05.11.lane1.NoIndex.L001	ERX1821870
755.SSFA.L1.D20.21.06.11.lane1.NoIndex.L001	ERX1821617
755.LSSF.DELTA.D20.16.06.11.lane1.NoIndex.L001	ERX1821442
755.SSFB.L3.D20.17.05.11.lane1.NoIndex.L001	ERX1822121
755.SSFB.L1.2.D50.21.06.11.lane1.NoIndex.L001	ERX1821943
755.EF.BETA.30.06.11.lane1.NoIndex.L001	ERX1821212
755.LSSF.GAMMA.D20.30.06.11.lane1.NoIndex.L001	ERX1821522
755.SSFA.L2.D3.19.04.11.lane1.NoIndex.L001	ERX1821720
755.SSFB.L3.D3.21.06.11.lane1.NoIndex.L001	ERX1822139
755.SSFB.L1.D50.14.06.11.lane1.NoIndex.L001	ERX1822061
755.SSFA.L2.D5.21.06.11.lane1.NoIndex.L001	ERX1821768
755.SSFB.L1.D20.24.08.11.lane1.NoIndex.L001	ERX1821993
755.SSFB.L3.D1.31.05.11.lane1.NoIndex.L001	ERX1822101
755.LSSF.GAMMA.D45.23.06.11.lane1.NoIndex.L001	ERX1821538
755.LSSF.BETA.D20.02.06.11.lane1.NoIndex.L001	ERX1821376
755.SSFB.L1.D3.07.06.11.lane1.NoIndex.L001	ERX1821999
755.LSSF.GAMMA.D15.16.06.11.lane1.NoIndex.L001	ERX1821509
755.SSFA.L3.D20.03.05.11.lane1.NoIndex.L001	ERX1821836
755.SSFB.L1.D40.31.05.11.lane1.NoIndex.L001	ERX1822040
755.SSFB.L1.D20.31.05.11.lane1.NoIndex.L001	ERX1821996
755.SSFB.L1.D5.03.05.11.lane1.NoIndex.L001	ERX1822041
755.LSSF.GAMMA.D1.09.06.11.lane1.NoIndex.L001	ERX1821489
755.SSFA.L1.D5.21.06.11.lane1.NoIndex.L001	ERX1821656
755.EFA.12.07.11.lane1.NoIndex.L001	ERX1821242
755.SSFA.L1.D1.10.05.11.lane1.NoIndex.L001	ERX1821591
755.SSFA.L2.D3.31.05.11.lane1.NoIndex.L001	ERX1821727
755.SSFA.L3.D5.03.05.11.lane1.NoIndex.L001	ERX1821899
755.SSFA.L3.D1.18.10.11.lane1.NoIndex.L001	ERX1821811
755.LSSF.DELTA.D20.14.07.11.lane1.NoIndex.L001	ERX1821441
755.LSSF.GAMMA.D5.09.06.11.lane1.NoIndex.L001	ERX1821543
755.MP.Mock.mix.1.lane3.NoIndex.L003	ERX1821566
755.SSFA.L2.D30.28.06.11.lane1.NoIndex.L001	ERX1821741
755.SSFA.L3.D3.20.09.11.lane1.NoIndex.L001	ERX1821861
755.SSFA.L2.D1.31.05.11.lane1.NoIndex.L001	ERX1821682
755.SSFA.L1.D50.31.05.11.lane1.NoIndex.L001	ERX1821667
755.SSFA.L1.D30.17.05.11.lane1.NoIndex.L001	ERX1821632
755.SSFA.L3.D50.19.07.11.lane1.NoIndex.L001	ERX1821924
755.SSFA.L3.D3.26.07.11.lane1.NoIndex.L001	ERX1821864
755.SSFA.L1.D40.07.06.11.lane1.NoIndex.L001	ERX1821639
755.SSFB.L3.D5.12.07.11.lane1.NoIndex.L001	ERX1822175
755.EFB.18.10.11.lane1.NoIndex.L001	ERX1821259
755.SSFA.L1.D1.07.06.11.lane1.NoIndex.L001	ERX1821590
755.LSSF.BETA.D30.16.06.11.lane1.NoIndex.L001	ERX1821389
755.SSFB.L3.2.D20.21.06.11.lane1.NoIndex.L001	ERX1822074
755.SSFA.L2.D5.10.05.11.lane1.NoIndex.L001	ERX1821761
755.SSFA.L3.D5.24.08.11.lane1.NoIndex.L001	ERX1821911
755.SSFB.L3.D1.26.07.11.lane1.NoIndex.L001	ERX1822099
755.SSFA.L1.D3.14.06.11.lane1.NoIndex.L001	ERX1821622
755.LSSF.GAMMA.D30.30.06.11.lane1.NoIndex.L001	ERX1821531
755.SSFB.L3.D40.21.06.11.lane1.NoIndex.L001	ERX1822166
755.LSSF.DELTA.D15.22.07.11.lane1.NoIndex.L001	ERX1821434
755.SSFA.L3.D30.20.09.11.lane1.NoIndex.L001	ERX1821877
755.SSFA.L1.D40.14.06.11.lane1.NoIndex.L001	ERX1821641
755.SSFB.L3.D10.24.08.11.lane1.NoIndex.L001	ERX1822112
755.LSSF.GAMMA.D10.16.06.11.lane1.NoIndex.L001	ERX1821500
755.SSFB.L1.D30.06.07.11.lane1.NoIndex.L001	ERX1822013
755.INB.18.10.11.lane1.NoIndex.L001	ERX1821287
755.SSFB.L1.D40.10.05.11.lane1.NoIndex.L001	ERX1822029
755.SSFA.L1.D5.10.05.11.lane1.NoIndex.L001	ERX1821650
755.SSFA.L2.D20.31.05.11.lane1.NoIndex.L001	ERX1821712
755.EF.EPSILON.22.07.11.lane1.NoIndex.L001	ERX1821220
755.SSFA.L3.3.D40.21.06.11.lane1.NoIndex.L001	ERX1821801
755.INB.28.06.11.lane1.NoIndex.L001	ERX1821293
755.SSFB.L1.D10.12.07.11.lane1.NoIndex.L001	ERX1821971
755.SSFA.L1.D50.19.04.11.lane1.NoIndex.L001	ERX1821664
755.LSSF.GAMMA.D15.22.07.11.lane1.NoIndex.L001	ERX1821510
755.SSFA.MIX.1.19.04.11.lane3.NoIndex.L003	ERX1821931
755.SSFB.L1.D30.18.10.11.lane1.NoIndex.L001	ERX1822018
755.LSSF.GAMMA.D45.30.06.11.lane1.NoIndex.L001	ERX1821540
