sample_name	experiment_accession
990.KA1F.B.02	ERX1629810
990.KA3F.D.12	ERX1630338
990.KA2F.D.16	ERX1630106
990.KA2F.D.17	ERX1630107
990.KA2F.D.14	ERX1630104
990.KA2F.D.15	ERX1630105
990.KA2F.D.12	ERX1630102
990.KA2F.D.13	ERX1630103
990.KA2F.D.10	ERX1630100
990.KA2F.D.11	ERX1630101
990.KA2U.B.20	ERX1630179
990.KA2U.B.21	ERX1630180
990.KA2U.B.22	ERX1630181
990.KA2U.B.23	ERX1630182
990.KA2U.B.24	ERX1630183
990.KA2U.B.25	ERX1630184
990.KA2F.D.18	ERX1630108
990.KA2F.D.19	ERX1630109
990.KA3U.E.18	ERX1630485
990.KA1F.D.08	ERX1629862
990.KA1F.D.09	ERX1629863
990.KA3U.B.12	ERX1630409
990.KA1F.D.02	ERX1629856
990.KA1F.D.03	ERX1629857
990.KA1F.D.01	ERX1629855
990.KA1F.D.06	ERX1629860
990.KA1F.D.07	ERX1629861
990.KA1F.D.04	ERX1629858
990.KA1F.D.05	ERX1629859
990.KA2F.B.01	ERX1630045
990.KA1U.C.10	ERX1629958
990.KA1F.C.04	ERX1629836
990.KA3U.E.24	ERX1630490
990.KA3U.E.25	ERX1630491
990.KA3U.E.20	ERX1630487
990.KA3U.E.21	ERX1630488
990.KA3U.E.22	ERX1630489
990.KA1F.B.03	ERX1629811
990.KA2U.A.25	ERX1630162
990.KA2U.A.24	ERX1630161
990.KA2U.A.21	ERX1630158
990.KA2U.A.20	ERX1630157
990.KA2U.A.23	ERX1630160
990.KA2U.A.22	ERX1630159
990.KA3F.A.21	ERX1630274
990.KA3F.A.20	ERX1630273
990.KA3F.A.23	ERX1630276
990.KA3F.A.22	ERX1630275
990.KA1F.E.09	ERX1629885
990.KA3F.A.24	ERX1630277
990.KA1F.E.04	ERX1629881
990.KA1F.E.07	ERX1629883
990.KA1F.E.06	ERX1629882
990.KA1F.E.01	ERX1629878
990.KA1F.E.03	ERX1629880
990.KA1F.E.02	ERX1629879
990.KA2F.B.21	ERX1630064
990.KA2F.B.20	ERX1630063
990.KA2U.D.19	ERX1630226
990.KA2F.B.22	ERX1630065
990.KA2F.B.25	ERX1630068
990.KA2F.B.24	ERX1630067
990.KA2U.D.13	ERX1630220
990.KA2U.D.12	ERX1630219
990.KA2U.D.11	ERX1630218
990.KA2U.D.10	ERX1630217
990.KA2U.D.17	ERX1630224
990.KA2U.D.16	ERX1630223
990.KA2U.D.15	ERX1630222
990.KA2U.D.14	ERX1630221
990.KA1U.E.04	ERX1629998
990.KA1U.E.05	ERX1629999
990.KA1U.E.06	ERX1630000
990.KA1U.E.07	ERX1630001
990.KA1U.E.01	ERX1629995
990.KA1U.E.02	ERX1629996
990.KA1U.E.03	ERX1629997
990.KA1U.E.08	ERX1630002
990.KA1U.E.09	ERX1630003
990.KA3F.B.24	ERX1630301
990.KA3F.B.25	ERX1630302
990.KA3F.B.20	ERX1630297
990.KA3F.B.21	ERX1630298
990.KA3F.B.22	ERX1630299
990.KA3F.B.23	ERX1630300
990.KA2U.B.11	ERX1630172
990.KA2U.B.10	ERX1630171
990.KA2U.B.13	ERX1630174
990.KA2U.B.12	ERX1630173
990.KA2U.B.15	ERX1630175
990.KA2U.B.17	ERX1630177
990.KA2U.B.16	ERX1630176
990.KA2U.B.18	ERX1630178
990.KA1U.C.03	ERX1629951
990.KA1U.C.01	ERX1629950
990.KA1U.C.06	ERX1629954
990.KA1U.C.07	ERX1629955
990.KA1U.C.04	ERX1629952
990.KA1U.C.05	ERX1629953
990.KA1U.C.08	ERX1629956
990.KA1U.C.09	ERX1629957
990.KA2U.E.09	ERX1630240
990.KA1F.A.09	ERX1629792
990.KA1F.A.08	ERX1629791
990.KA2F.E.20	ERX1630133
990.KA2F.E.21	ERX1630134
990.KA2F.E.22	ERX1630135
990.KA1F.A.02	ERX1629785
990.KA2F.E.24	ERX1630137
990.KA1F.A.04	ERX1629787
990.KA1F.A.07	ERX1629790
990.KA1F.A.06	ERX1629789
990.KA2U.E.04	ERX1630236
990.KA3U.A.20	ERX1630394
990.KA3U.A.21	ERX1630395
990.KA1F.C.05	ERX1629837
990.KA3U.A.23	ERX1630397
990.KA3U.A.24	ERX1630398
990.KA1F.C.02	ERX1629834
990.KA1F.C.01	ERX1629833
990.KA1F.C.09	ERX1629841
990.KA1F.C.08	ERX1629840
990.KA2U.C.23	ERX1630205
990.KA2U.C.21	ERX1630204
990.KA2U.C.25	ERX1630207
990.KA2U.C.24	ERX1630206
990.KA1F.A.25	ERX1629808
990.KA1U.A.08	ERX1629908
990.KA3F.C.02	ERX1630304
990.KA1U.A.01	ERX1629901
990.KA1U.A.02	ERX1629902
990.KA1U.A.03	ERX1629903
990.KA1U.A.04	ERX1629904
990.KA1U.A.05	ERX1629905
990.KA1U.A.06	ERX1629906
990.KA1U.A.07	ERX1629907
990.KA3U.D.25	ERX1630468
990.KA3U.D.24	ERX1630467
990.KA3F.E.18	ERX1630368
990.KA1F.A.21	ERX1629804
990.KA2F.A.08	ERX1630027
990.KA3U.D.20	ERX1630463
990.KA2F.A.06	ERX1630025
990.KA3F.E.15	ERX1630365
990.KA3F.E.16	ERX1630366
990.KA3F.E.17	ERX1630367
990.KA3F.E.10	ERX1630360
990.KA2F.B.14	ERX1630057
990.KA3F.E.12	ERX1630362
990.KA2F.A.01	ERX1630020
990.KA3U.E.15	ERX1630482
990.KA3U.E.14	ERX1630481
990.KA2F.C.19	ERX1630086
990.KA2F.C.18	ERX1630085
990.KA3U.E.11	ERX1630479
990.KA3U.E.10	ERX1630478
990.KA3U.E.13	ERX1630480
990.KA3F.A.06	ERX1630260
990.KA2F.C.13	ERX1630080
990.KA2F.C.12	ERX1630079
990.KA2F.C.11	ERX1630078
990.KA2F.C.10	ERX1630077
990.KA2F.C.17	ERX1630084
990.KA2F.C.16	ERX1630083
990.KA2F.C.15	ERX1630082
990.KA2F.C.14	ERX1630081
990.KA3F.D.22	ERX1630348
990.KA3F.D.23	ERX1630349
990.KA3F.D.20	ERX1630346
990.KA3F.D.21	ERX1630347
990.KA3F.D.24	ERX1630350
990.KA3F.D.25	ERX1630351
990.KA3F.C.05	ERX1630307
990.KA2U.D.01	ERX1630208
990.KA3U.B.14	ERX1630411
990.KA2F.E.10	ERX1630123
990.KA2F.E.13	ERX1630126
990.KA3U.B.17	ERX1630414
990.KA3U.B.10	ERX1630407
990.KA3U.B.11	ERX1630408
990.KA2F.E.17	ERX1630130
990.KA2F.E.16	ERX1630129
990.KA2F.E.19	ERX1630132
990.KA2F.E.18	ERX1630131
990.KA3F.E.22	ERX1630372
990.KA3U.B.18	ERX1630415
990.KA1U.D.08	ERX1629980
990.KA1U.D.07	ERX1629979
990.KA3U.D.23	ERX1630466
990.KA1U.D.05	ERX1629977
990.KA1U.D.04	ERX1629976
990.KA1U.D.03	ERX1629975
990.KA1U.D.02	ERX1629974
990.KA1U.D.01	ERX1629973
990.KA3U.D.22	ERX1630465
990.KA3U.D.21	ERX1630464
990.KA3F.C.25	ERX1630327
990.KA3F.C.24	ERX1630326
990.KA3F.C.23	ERX1630325
990.KA3F.C.22	ERX1630324
990.KA3F.C.21	ERX1630323
990.KA3F.C.20	ERX1630322
990.KA3F.E.14	ERX1630364
990.KA3F.B.19	ERX1630296
990.KA3F.B.18	ERX1630295
990.KA2F.A.07	ERX1630026
990.KA3F.B.15	ERX1630292
990.KA3F.B.14	ERX1630291
990.KA3F.B.17	ERX1630294
990.KA3F.B.16	ERX1630293
990.KA2F.A.04	ERX1630023
990.KA3F.B.13	ERX1630290
990.KA3F.B.12	ERX1630289
990.KA1U.B.05	ERX1629929
990.KA1U.B.04	ERX1629928
990.KA1U.B.07	ERX1629931
990.KA1U.B.06	ERX1629930
990.KA1U.B.01	ERX1629925
990.KA1U.B.03	ERX1629927
990.KA1U.B.02	ERX1629926
990.KA2F.A.02	ERX1630021
990.KA1U.B.09	ERX1629933
990.KA1U.B.08	ERX1629932
990.KA2F.A.03	ERX1630022
990.KA3F.E.13	ERX1630363
990.KA3U.E.17	ERX1630484
990.KA2F.D.22	ERX1630112
990.KA2F.D.21	ERX1630111
990.KA3U.E.16	ERX1630483
990.KA2F.D.25	ERX1630114
990.KA2F.D.24	ERX1630113
990.KA3U.A.19	ERX1630393
990.KA3U.A.18	ERX1630392
990.KA2U.C.17	ERX1630201
990.KA3U.A.11	ERX1630385
990.KA3U.A.10	ERX1630384
990.KA3U.A.13	ERX1630387
990.KA3U.A.12	ERX1630386
990.KA3U.A.15	ERX1630389
990.KA3U.A.14	ERX1630388
990.KA3U.A.17	ERX1630391
990.KA3U.A.16	ERX1630390
990.KA3U.C.22	ERX1630440
990.KA2U.C.12	ERX1630196
990.KA3U.C.20	ERX1630438
990.KA3U.C.21	ERX1630439
990.KA3U.C.24	ERX1630442
990.KA3U.C.25	ERX1630443
990.KA3U.E.03	ERX1630471
990.KA2U.C.10	ERX1630194
990.KA2U.C.11	ERX1630195
990.KA1F.E.18	ERX1629894
990.KA1F.E.19	ERX1629895
990.KA1F.E.16	ERX1629892
990.KA1F.E.17	ERX1629893
990.KA1F.E.14	ERX1629890
990.KA1F.E.15	ERX1629891
990.KA1F.E.12	ERX1629888
990.KA1F.E.13	ERX1629889
990.KA1F.E.10	ERX1629886
990.KA1F.E.11	ERX1629887
990.KA2U.D.04	ERX1630211
990.KA2U.D.05	ERX1630212
990.KA2U.D.06	ERX1630213
990.KA2U.D.07	ERX1630214
990.KA3F.E.21	ERX1630371
990.KA3F.E.20	ERX1630370
990.KA2U.D.02	ERX1630209
990.KA2U.D.03	ERX1630210
990.KA2U.D.08	ERX1630215
990.KA2U.D.09	ERX1630216
990.KA2U.B.07	ERX1630168
990.KA1F.B.13	ERX1629820
990.KA2F.D.04	ERX1630096
990.KA1F.B.11	ERX1629818
990.KA2F.B.23	ERX1630066
990.KA1F.B.17	ERX1629824
990.KA2U.B.02	ERX1630164
990.KA2U.B.03	ERX1630165
990.KA2U.B.01	ERX1630163
990.KA2U.B.06	ERX1630167
990.KA2F.D.03	ERX1630095
990.KA2U.B.05	ERX1630166
990.KA3U.B.24	ERX1630420
990.KA2U.B.08	ERX1630169
990.KA2F.D.02	ERX1630094
990.KA3U.B.21	ERX1630417
990.KA3U.B.20	ERX1630416
990.KA3U.B.23	ERX1630419
990.KA3U.B.22	ERX1630418
990.KA1F.A.18	ERX1629801
990.KA1F.A.19	ERX1629802
990.KA2U.B.09	ERX1630170
990.KA1F.A.12	ERX1629795
990.KA1F.A.13	ERX1629796
990.KA1F.A.10	ERX1629793
990.KA1F.A.11	ERX1629794
990.KA1F.A.16	ERX1629799
990.KA1F.A.17	ERX1629800
990.KA1F.A.14	ERX1629797
990.KA1F.A.15	ERX1629798
990.KA2F.E.11	ERX1630124
990.KA3U.B.15	ERX1630412
990.KA3U.B.16	ERX1630413
990.KA2F.E.12	ERX1630125
990.KA2F.E.15	ERX1630128
990.KA2F.E.14	ERX1630127
990.KA1F.C.10	ERX1629842
990.KA1F.C.12	ERX1629843
990.KA1F.C.13	ERX1629844
990.KA1F.C.14	ERX1629845
990.KA1F.C.15	ERX1629846
990.KA1F.C.16	ERX1629847
990.KA1F.C.17	ERX1629848
990.KA1F.C.19	ERX1629849
990.KA3U.B.13	ERX1630410
990.KA1F.B.24	ERX1629831
990.KA1F.B.25	ERX1629832
990.KA1F.B.22	ERX1629829
990.KA1F.B.23	ERX1629830
990.KA1F.B.20	ERX1629827
990.KA1F.B.21	ERX1629828
990.KA3U.E.06	ERX1630474
990.KA3U.E.07	ERX1630475
990.KA2F.C.06	ERX1630074
990.KA3U.E.05	ERX1630473
990.KA3U.E.02	ERX1630470
990.KA2F.C.01	ERX1630069
990.KA3F.D.19	ERX1630345
990.KA3U.E.01	ERX1630469
990.KA3F.D.17	ERX1630343
990.KA3F.A.25	ERX1630278
990.KA3F.D.15	ERX1630341
990.KA3F.D.14	ERX1630340
990.KA3F.D.13	ERX1630339
990.KA2F.C.09	ERX1630076
990.KA3F.D.11	ERX1630337
990.KA3U.E.09	ERX1630477
990.KA2F.C.07	ERX1630075
990.KA2F.E.02	ERX1630116
990.KA2F.E.03	ERX1630117
990.KA2F.E.01	ERX1630115
990.KA2F.E.06	ERX1630120
990.KA2F.E.07	ERX1630121
990.KA2F.E.04	ERX1630118
990.KA2F.E.05	ERX1630119
990.KA2U.E.07	ERX1630239
990.KA2U.E.06	ERX1630238
990.KA2U.E.05	ERX1630237
990.KA2F.E.09	ERX1630122
990.KA2U.E.03	ERX1630235
990.KA2U.E.02	ERX1630234
990.KA2U.E.01	ERX1630233
990.KA1U.D.18	ERX1629988
990.KA1U.D.10	ERX1629981
990.KA1U.D.11	ERX1629982
990.KA1U.D.12	ERX1629983
990.KA1U.D.13	ERX1629984
990.KA1U.D.14	ERX1629985
990.KA1U.D.16	ERX1629986
990.KA1U.D.17	ERX1629987
990.KA3U.C.02	ERX1630422
990.KA3F.E.24	ERX1630374
990.KA1U.E.24	ERX1630018
990.KA1U.E.25	ERX1630019
990.KA1U.E.22	ERX1630016
990.KA1U.E.23	ERX1630017
990.KA1U.E.20	ERX1630014
990.KA1U.E.21	ERX1630015
990.KA2U.D.18	ERX1630225
990.KA3F.B.08	ERX1630286
990.KA3F.B.09	ERX1630287
990.KA3F.B.06	ERX1630284
990.KA3F.B.07	ERX1630285
990.KA3F.B.04	ERX1630282
990.KA3F.B.05	ERX1630283
990.KA3F.B.02	ERX1630280
990.KA3F.B.03	ERX1630281
990.KA3F.B.01	ERX1630279
990.KA1U.B.16	ERX1629940
990.KA1U.B.17	ERX1629941
990.KA1U.B.14	ERX1629938
990.KA1U.B.15	ERX1629939
990.KA1U.B.12	ERX1629936
990.KA1U.B.13	ERX1629937
990.KA1U.B.10	ERX1629934
990.KA1U.B.11	ERX1629935
990.KA1U.B.18	ERX1629942
990.KA1U.B.19	ERX1629943
990.KA1U.A.21	ERX1629920
990.KA3F.E.11	ERX1630361
990.KA1F.D.25	ERX1629877
990.KA3U.D.12	ERX1630455
990.KA3U.D.13	ERX1630456
990.KA3U.D.10	ERX1630453
990.KA1U.A.22	ERX1629921
990.KA1U.A.23	ERX1629922
990.KA1U.A.20	ERX1629919
990.KA3U.D.11	ERX1630454
990.KA1U.A.24	ERX1629923
990.KA1U.A.25	ERX1629924
990.KA3U.D.16	ERX1630459
990.KA2F.A.10	ERX1630029
990.KA1F.D.20	ERX1629872
990.KA1F.D.21	ERX1629873
990.KA1F.D.22	ERX1629874
990.KA1F.D.23	ERX1629875
990.KA1F.D.24	ERX1629876
990.KA2F.A.13	ERX1630032
990.KA2F.A.12	ERX1630031
990.KA3U.A.08	ERX1630382
990.KA3U.A.09	ERX1630383
990.KA3F.E.19	ERX1630369
990.KA3U.A.02	ERX1630376
990.KA3U.A.03	ERX1630377
990.KA1F.C.23	ERX1629852
990.KA3U.A.01	ERX1630375
990.KA3U.A.06	ERX1630380
990.KA1F.C.24	ERX1629853
990.KA3U.A.04	ERX1630378
990.KA3U.A.05	ERX1630379
990.KA2U.C.05	ERX1630189
990.KA2U.C.04	ERX1630188
990.KA2U.C.07	ERX1630191
990.KA2U.C.06	ERX1630190
990.KA2U.C.01	ERX1630185
990.KA3U.C.12	ERX1630431
990.KA3U.C.11	ERX1630430
990.KA2U.C.02	ERX1630186
990.KA2U.C.09	ERX1630193
990.KA2U.C.08	ERX1630192
990.KA3U.C.19	ERX1630437
990.KA3U.C.18	ERX1630436
990.KA1F.C.22	ERX1629851
990.KA1F.C.25	ERX1629854
990.KA3U.A.07	ERX1630381
990.KA2F.C.24	ERX1630091
990.KA2U.A.03	ERX1630140
990.KA2U.A.01	ERX1630139
990.KA2F.C.25	ERX1630092
990.KA2U.A.07	ERX1630144
990.KA2U.A.06	ERX1630143
990.KA2U.A.05	ERX1630142
990.KA3U.C.16	ERX1630435
990.KA2U.A.09	ERX1630146
990.KA2U.A.08	ERX1630145
990.KA3U.C.15	ERX1630434
990.KA2F.A.09	ERX1630028
990.KA3U.C.14	ERX1630433
990.KA3U.C.13	ERX1630432
990.KA3U.D.09	ERX1630452
990.KA3U.D.08	ERX1630451
990.KA2U.C.03	ERX1630187
990.KA2F.B.09	ERX1630052
990.KA2F.B.08	ERX1630051
990.KA1F.E.23	ERX1629899
990.KA2F.B.06	ERX1630049
990.KA3U.D.03	ERX1630446
990.KA3U.D.02	ERX1630445
990.KA2F.B.03	ERX1630047
990.KA2F.B.02	ERX1630046
990.KA3U.D.07	ERX1630450
990.KA3U.D.06	ERX1630449
990.KA2F.B.12	ERX1630055
990.KA1U.C.20	ERX1629967
990.KA1U.C.21	ERX1629968
990.KA1U.C.22	ERX1629969
990.KA1U.C.23	ERX1629970
990.KA1U.C.24	ERX1629971
990.KA1U.C.25	ERX1629972
990.KA1U.D.21	ERX1629990
990.KA1U.D.20	ERX1629989
990.KA1U.D.23	ERX1629992
990.KA1U.D.22	ERX1629991
990.KA1U.D.25	ERX1629994
990.KA1U.D.24	ERX1629993
990.KA2F.A.05	ERX1630024
990.KA3F.C.01	ERX1630303
990.KA3F.C.03	ERX1630305
990.KA1F.A.24	ERX1629807
990.KA1F.A.23	ERX1629806
990.KA1F.A.22	ERX1629805
990.KA3F.C.07	ERX1630309
990.KA3F.C.06	ERX1630308
990.KA3F.A.07	ERX1630261
990.KA3F.C.08	ERX1630310
990.KA3F.A.05	ERX1630259
990.KA3F.A.04	ERX1630258
990.KA3F.A.02	ERX1630257
990.KA3F.A.01	ERX1630256
990.KA3F.C.18	ERX1630320
990.KA3F.D.18	ERX1630344
990.KA2F.D.05	ERX1630097
990.KA1F.B.12	ERX1629819
990.KA2F.D.07	ERX1630098
990.KA2F.D.01	ERX1630093
990.KA1F.B.16	ERX1629823
990.KA1F.B.15	ERX1629822
990.KA1F.B.14	ERX1629821
990.KA1F.B.19	ERX1629826
990.KA1F.B.18	ERX1629825
990.KA2F.D.08	ERX1630099
990.KA1F.C.20	ERX1629850
990.KA3U.C.05	ERX1630424
990.KA1F.D.19	ERX1629871
990.KA1F.D.18	ERX1629870
990.KA1F.D.11	ERX1629865
990.KA1F.D.10	ERX1629864
990.KA1F.D.12	ERX1629866
990.KA1F.D.15	ERX1629868
990.KA1F.D.14	ERX1629867
990.KA1F.D.16	ERX1629869
990.KA2F.D.20	ERX1630110
990.KA2F.A.24	ERX1630043
990.KA2F.A.25	ERX1630044
990.KA2F.A.20	ERX1630039
990.KA2F.A.21	ERX1630040
990.KA2F.A.22	ERX1630041
990.KA2F.A.23	ERX1630042
990.KA3F.B.10	ERX1630288
990.KA1F.E.22	ERX1629898
990.KA3F.D.08	ERX1630334
990.KA3F.D.09	ERX1630335
990.KA3U.D.17	ERX1630460
990.KA3F.D.01	ERX1630328
990.KA3F.D.02	ERX1630329
990.KA3F.D.03	ERX1630330
990.KA3F.D.04	ERX1630331
990.KA3F.D.05	ERX1630332
990.KA3F.D.06	ERX1630333
990.KA1F.E.21	ERX1629897
990.KA2U.A.04	ERX1630141
990.KA1F.A.20	ERX1629803
990.KA3U.D.14	ERX1630457
