sample_name	experiment_accession
895.Puhimau.soil.2	ERX1826202
895.Puhimau.soil.3	ERX1826203
895.Puhimau.soil.1	ERX1826201
895.Puhimau.mat.1	None
895.Puhimau.mat.2	ERX1826199
895.Puhimau.mat.3	ERX1826200
