sample_name	experiment_accession
10142.SoilControl.3.12.2013.Soil.ctrl.ctrlA	ERX1165794
10142.SoilControl.3.12.2013.Soil.ctrl.ctrlB	ERX1165795
10142.009.4.2.2013.Skin.PBS.LKnee.DW	ERX1165464
10142.009.7.8.2013.Soil.LKnee.SiteD	ERX1165521
10142.011.3.27.2013.Skin.PBS.RHip.BW	ERX1165643
10142.011.4.8.2013.Soil.LHip.SiteC	ERX1165752
10142.009.3.23.2013.Soil.LHip.SiteC	ERX1165370
10142.009.3.17.2013.Skin.PBS.LKnee.DW	ERX1165330
10142.011.3.1.2013.Skin.PBS.RHip.BW	ERX1165540
10142.SoilControl.4.29.2013.Soil.ctrl.ctrlA	ERX1165887
10142.SoilControl.4.29.2013.Soil.ctrl.ctrlC	ERX1165889
10142.SoilControl.4.29.2013.Soil.ctrl.ctrlB	ERX1165888
10142.009.3.14.2013.Soil.RHip.SiteB	ERX1165317
10142.009.3.6.2013.Soil.LKnee.SiteD	ERX1165422
10142.011.3.15.2013.Soil.LKnee.SiteD	ERX1165576
10142.009.3.19.2013.Skin.PBS.LKnee.DW	ERX1165341
10142.009.2.26.2013.Soil.RHip.SiteB	ERX1165276
10142.009.4.5.2013.Skin.PBS.LKnee.DW	ERX1165489
10142.SoilControl.3.20.2013.Soil.ctrl.ctrlA	ERX1165821
10142.011.3.7.2013.Soil.Head.SiteA	ERX1165680
10142.009.3.30.2013.Skin.PBS.LKnee.DW	ERX1165403
10142.SoilControl.3.20.2013.Soil.ctrl.ctrlB	ERX1165822
10142.011.3.23.2013.Skin.PBS.LHip.CW	ERX1165619
10142.011.4.8.2013.Skin.PBS.LKnee.DW	ERX1165749
10142.009.4.5.2013.Soil.LKnee.SiteD	ERX1165493
10142.009.3.1.2013.Soil.RHip.SiteB	ERX1165291
10142.011.3.4.2013.Soil.LKnee.SiteD	ERX1165664
10142.009.3.5.2013.Soil.LKnee.SiteD	ERX1165418
10142.009.3.6.2013.Soil.RHip.SiteB	ERX1165423
10142.011.3.27.2013.Soil.Head.SiteA	ERX1165644
10142.009.4.8.2013.Soil.RHip.SiteB	ERX1165501
10142.009.4.14.2013.Skin.PBS.LHip.CW	ERX1165449
10142.011.4.14.2013.Soil.LHip.SiteC	ERX1165706
10142.011.6.10.2013.Skin.PBS.LKnee.DW	ERX1165763
10142.009.3.8.2013.Soil.LHip.SiteC	ERX1165432
10142.009.4.8.2013.Soil.LKnee.SiteD	ERX1165500
10142.009.4.8.2013.Soil.Head.SiteA	ERX1165498
10142.011.2.26.2013.Skin.PBS.LHip.CW	ERX1165523
10142.009.3.7.2013.Skin.PBS.LKnee.DW	ERX1165425
10142.009.4.5.2013.Skin.PBS.RHip.BW	ERX1165490
10142.011.3.1.2013.Soil.LKnee.SiteD	ERX1165543
10142.009.4.29.2013.Skin.PBS.LHip.CW	ERX1165481
10142.011.3.15.2013.Soil.RHip.SiteB	ERX1165577
10142.SoilControl.4.8.2013.Soil.ctrl.ctrlA	ERX1165893
10142.009.2.28.2013.Soil.LKnee.SiteD	ERX1165283
10142.SoilControl.4.8.2013.Soil.ctrl.ctrlB	ERX1165894
10142.009.3.25.2013.Skin.PBS.RHip.BW	ERX1165379
10142.011.3.27.2013.Soil.LHip.SiteC	ERX1165645
10142.009.3.7.2013.Soil.Head.SiteA	ERX1165427
10142.011.3.9.2013.Soil.Head.SiteA	ERX1165691
10142.011.4.25.2013.Skin.PBS.RHip.BW	ERX1165732
10142.009.3.16.2013.Soil.RHip.SiteB	ERX1165328
10142.009.3.12.2013.Soil.RHip.SiteB	ERX1165306
10142.009.3.11.2013.Skin.PBS.LHip.CW	ERX1165296
10142.009.3.26.2013.Soil.Head.SiteA	ERX1165384
10142.009.5.13.2013.Soil.RHip.SiteB	ERX1165508
10142.011.4.21.2013.Skin.PBS.LKnee.DW	ERX1165724
10142.011.4.21.2013.Soil.LHip.SiteC	ERX1165727
10142.011.3.8.2013.Soil.Head.SiteA	ERX1165684
10142.009.6.10.2013.Skin.PBS.LHip.CW	ERX1165509
10142.011.3.14.2013.Soil.LKnee.SiteD	ERX1165569
10142.011.3.11.2013.Skin.PBS.LKnee.DW	ERX1165550
10142.009.3.14.2013.Soil.Head.SiteA	ERX1165314
10142.011.3.24.2013.Soil.RHip.SiteB	ERX1165629
10142.009.2.26.2013.Soil.LHip.SiteC	ERX1165274
10142.009.3.27.2013.Soil.LKnee.SiteD	ERX1165393
10142.011.3.12.2013.Soil.LKnee.SiteD	ERX1165558
10142.011.3.19.2013.Soil.LHip.SiteC	ERX1165597
10142.SoilControl.3.24.2013.Soil.ctrl.ctrlA	ERX1165833
10142.SoilControl.3.24.2013.Soil.ctrl.ctrlC	ERX1165835
10142.SoilControl.3.24.2013.Soil.ctrl.ctrlB	ERX1165834
10142.009.3.16.2013.Soil.LHip.SiteC	ERX1165326
10142.011.3.3.2013.Soil.LHip.SiteC	ERX1165652
10142.011.2.28.2013.Soil.Head.SiteA	ERX1165534
10142.009.4.25.2013.Soil.LHip.SiteC	ERX1165478
10142.SoilControl.4.11.2013.Soil.ctrl.ctrlB	ERX1165870
10142.011.3.2.2013.Soil.Head.SiteA	ERX1165600
10142.011.4.8.2013.Soil.Head.SiteA	ERX1165751
10142.009.6.10.2013.Skin.PBS.LKnee.DW	ERX1165510
10142.011.3.19.2013.Soil.LKnee.SiteD	ERX1165598
10142.009.3.8.2013.Soil.Head.SiteA	ERX1165431
10142.009.7.8.2013.Soil.Head.SiteA	ERX1165519
10142.009.3.25.2013.Soil.Head.SiteA	ERX1165380
10142.011.3.18.2013.Soil.RHip.SiteB	ERX1165592
10142.009.3.3.2013.Soil.Head.SiteA	ERX1165398
10142.009.3.16.2013.Soil.Head.SiteA	ERX1165325
10142.SoilControl.3.23.2013.Soil.ctrl.ctrlC	ERX1165832
10142.011.3.2.2013.Soil.LHip.SiteC	ERX1165601
10142.009.3.5.2013.Skin.PBS.LHip.CW	ERX1165413
10142.SoilControl.2.28.2013.Soil.ctrl.ctrlC	ERX1165784
10142.011.3.21.2013.Soil.LHip.SiteC	ERX1165612
10142.011.6.10.2013.Soil.RHip.SiteB	ERX1165768
10142.011.3.30.2013.Soil.RHip.SiteB	ERX1165661
10142.009.3.5.2013.Skin.PBS.LKnee.DW	ERX1165414
10142.009.4.2.2013.Skin.PBS.LHip.CW	ERX1165463
10142.009.3.14.2013.Soil.LHip.SiteC	ERX1165315
10142.011.3.16.2013.Soil.Head.SiteA	ERX1165578
10142.009.3.3.2013.Soil.LKnee.SiteD	ERX1165400
10142.009.4.29.2013.Soil.RHip.SiteB	ERX1165487
10142.011.3.5.2013.Soil.LHip.SiteC	ERX1165670
10142.009.4.2.2013.Soil.LHip.SiteC	ERX1165467
10142.SoilControl.3.15.2013.Soil.ctrl.ctrlA	ERX1165803
10142.009.4.14.2013.Soil.Head.SiteA	ERX1165452
10142.SoilControl.3.15.2013.Soil.ctrl.ctrlB	ERX1165804
10142.009.3.10.2013.Soil.RHip.SiteB	ERX1165295
10142.011.3.8.2013.Soil.LHip.SiteC	ERX1165685
10142.011.4.2.2013.Soil.LHip.SiteC	ERX1165720
10142.009.3.17.2013.Soil.LKnee.SiteD	ERX1165334
10142.009.5.13.2013.Skin.PBS.LHip.CW	ERX1165502
10142.009.3.2.2013.Soil.RHip.SiteB	ERX1165350
10142.011.3.7.2013.Soil.LKnee.SiteD	ERX1165682
10142.011.2.28.2013.Soil.LHip.SiteC	ERX1165535
10142.011.2.28.2013.Soil.LKnee.SiteD	ERX1165536
10142.011.7.8.2013.Skin.PBS.LKnee.DW	ERX1165770
10142.009.3.5.2013.Soil.LHip.SiteC	ERX1165417
10142.011.4.29.2013.Soil.LHip.SiteC	ERX1165738
10142.009.3.3.2013.Skin.PBS.RHip.BW	ERX1165397
10142.009.3.22.2013.Soil.RHip.SiteB	ERX1165365
10142.009.2.27.2013.Soil.LHip.SiteC	ERX1165278
10142.011.3.25.2013.Soil.LHip.SiteC	ERX1165634
10142.011.3.17.2013.Skin.PBS.LKnee.DW	ERX1165583
10142.009.3.3.2013.Soil.RHip.SiteB	ERX1165401
10142.011.3.23.2013.Soil.RHip.SiteB	ERX1165625
10142.011.3.9.2013.Skin.PBS.LHip.CW	ERX1165688
10142.SoilControl.2.26.2013.Soil.ctrl.ctrlB	ERX1165777
10142.SoilControl.2.26.2013.Soil.ctrl.ctrlC	ERX1165778
10142.SoilControl.2.26.2013.Soil.ctrl.ctrlA	ERX1165776
10142.011.4.5.2013.Skin.PBS.LHip.CW	ERX1165741
10142.011.4.5.2013.Soil.Head.SiteA	ERX1165744
10142.011.4.5.2013.Soil.LKnee.SiteD	ERX1165746
10142.009.4.25.2013.Soil.Head.SiteA	ERX1165477
10142.011.4.21.2013.Soil.LKnee.SiteD	ERX1165728
10142.009.3.4.2013.Soil.LHip.SiteC	ERX1165410
10142.009.3.4.2013.Soil.RHip.SiteB	ERX1165412
10142.011.3.24.2013.Soil.LHip.SiteC	ERX1165627
10142.009.3.15.2013.Soil.LHip.SiteC	ERX1165322
10142.009.4.11.2013.Skin.PBS.LHip.CW	ERX1165442
10142.SoilControl.3.7.2013.Soil.ctrl.ctrlC	ERX1165862
10142.SoilControl.3.7.2013.Soil.ctrl.ctrlB	ERX1165861
10142.011.3.9.2013.Skin.PBS.RHip.BW	ERX1165690
10142.011.3.25.2013.Skin.PBS.RHip.BW	ERX1165632
10142.009.3.9.2013.Soil.Head.SiteA	ERX1165438
10142.011.3.5.2013.Skin.PBS.LHip.CW	ERX1165666
10142.009.4.11.2013.Soil.LHip.SiteC	ERX1165446
10142.009.3.21.2013.Skin.PBS.RHip.BW	ERX1165357
10142.009.7.8.2013.Skin.PBS.LHip.CW	ERX1165516
10142.SoilControl.6.10.2013.Soil.ctrl.ctrlC	ERX1165901
10142.009.3.1.2013.Soil.LHip.SiteC	ERX1165289
10142.SoilControl.6.10.2013.Soil.ctrl.ctrlA	ERX1165899
10142.011.4.8.2013.Soil.RHip.SiteB	ERX1165754
10142.011.3.22.2013.Soil.LHip.SiteC	ERX1165616
10142.009.4.21.2013.Soil.Head.SiteA	ERX1165473
10142.009.3.26.2013.Soil.LHip.SiteC	ERX1165385
10142.009.4.29.2013.Soil.LHip.SiteC	ERX1165485
10142.011.4.17.2013.Soil.RHip.SiteB	ERX1165715
10142.011.3.10.2013.Soil.LKnee.SiteD	ERX1165547
10142.009.4.29.2013.Soil.LKnee.SiteD	ERX1165486
10142.SoilControl.3.21.2013.Soil.ctrl.ctrlB	ERX1165825
10142.SoilControl.3.21.2013.Soil.ctrl.ctrlC	ERX1165826
10142.SoilControl.3.21.2013.Soil.ctrl.ctrlA	ERX1165824
10142.SoilControl.3.15.2013.Soil.ctrl.ctrlC	ERX1165805
10142.009.4.11.2013.Skin.PBS.RHip.BW	ERX1165444
10142.009.3.9.2013.Skin.PBS.LHip.CW	ERX1165435
10142.009.2.27.2013.Soil.LKnee.SiteD	ERX1165279
10142.011.4.29.2013.Soil.RHip.SiteB	ERX1165740
10142.011.7.8.2013.Skin.PBS.RHip.BW	ERX1165771
10142.009.3.13.2013.Soil.Head.SiteA	ERX1165310
10142.011.4.21.2013.Soil.Head.SiteA	ERX1165726
10142.009.3.16.2013.Soil.LKnee.SiteD	ERX1165327
10142.011.3.21.2013.Skin.PBS.RHip.BW	ERX1165610
10142.009.4.29.2013.Soil.Head.SiteA	ERX1165484
10142.011.3.17.2013.Skin.PBS.RHip.BW	ERX1165584
10142.011.4.8.2013.Soil.LKnee.SiteD	ERX1165753
10142.011.3.5.2013.Soil.Head.SiteA	ERX1165669
10142.SoilControl.3.16.2013.Soil.ctrl.ctrlA	ERX1165806
10142.SoilControl.3.16.2013.Soil.ctrl.ctrlB	ERX1165807
10142.SoilControl.3.16.2013.Soil.ctrl.ctrlC	ERX1165808
10142.011.4.2.2013.Soil.Head.SiteA	ERX1165719
10142.009.4.14.2013.Skin.PBS.RHip.BW	ERX1165451
10142.009.3.15.2013.Soil.LKnee.SiteD	ERX1165323
10142.SoilControl.3.26.2013.Soil.ctrl.ctrlC	ERX1165841
10142.SoilControl.3.26.2013.Soil.ctrl.ctrlB	ERX1165840
10142.011.3.13.2013.Soil.LKnee.SiteD	ERX1165565
10142.011.3.19.2013.Skin.PBS.RHip.BW	ERX1165595
10142.SoilControl.3.5.2013.Soil.ctrl.ctrlC	ERX1165856
10142.SoilControl.3.5.2013.Soil.ctrl.ctrlB	ERX1165855
10142.SoilControl.3.5.2013.Soil.ctrl.ctrlA	ERX1165854
10142.009.3.7.2013.Skin.PBS.LHip.CW	ERX1165424
10142.011.3.26.2013.Soil.LKnee.SiteD	ERX1165639
10142.009.3.22.2013.Soil.Head.SiteA	ERX1165362
10142.011.4.21.2013.Soil.RHip.SiteB	ERX1165729
10142.009.2.26.2013.Skin.PBS.LKnee.DW	ERX1165271
10142.SoilControl.3.27.2013.Soil.ctrl.ctrlA	ERX1165842
10142.SoilControl.3.27.2013.Soil.ctrl.ctrlB	ERX1165843
10142.SoilControl.4.5.2013.Soil.ctrl.ctrlA	ERX1165890
10142.009.3.15.2013.Skin.PBS.RHip.DW	ERX1165320
10142.011.2.26.2013.Skin.PBS.RHip.BW	ERX1165525
10142.011.4.8.2013.Skin.PBS.RHip.BW	ERX1165750
10142.009.4.5.2013.Skin.PBS.LHip.CW	ERX1165488
10142.011.3.20.2013.Soil.LKnee.SiteD	ERX1165606
10142.011.5.13.2013.Skin.PBS.LHip.CW	ERX1165755
10142.011.3.21.2013.Soil.RHip.SiteB	ERX1165614
10142.SoilControl.4.2.2013.Soil.ctrl.ctrlC	ERX1165880
10142.SoilControl.4.2.2013.Soil.ctrl.ctrlB	ERX1165879
10142.SoilControl.4.2.2013.Soil.ctrl.ctrlA	ERX1165878
10142.009.4.11.2013.Skin.PBS.LKnee.DW	ERX1165443
10142.011.4.21.2013.Skin.PBS.LHip.CW	ERX1165723
10142.011.3.22.2013.Soil.Head.SiteA	ERX1165615
10142.SoilControl.3.6.2013.Soil.ctrl.ctrlB	ERX1165858
10142.SoilControl.3.6.2013.Soil.ctrl.ctrlC	ERX1165859
10142.SoilControl.3.6.2013.Soil.ctrl.ctrlA	ERX1165857
10142.009.3.11.2013.Skin.PBS.RHip.BW	ERX1165298
10142.011.3.1.2013.Soil.LHip.SiteC	ERX1165542
10142.011.3.22.2013.Soil.LKnee.SiteD	ERX1165617
10142.SoilControl.3.18.2013.Soil.ctrl.ctrlC	ERX1165814
10142.011.2.26.2013.Soil.LHip.SiteC	ERX1165527
10142.009.3.27.2013.Skin.PBS.LHip.CW	ERX1165388
10142.SoilControl.3.4.2013.Soil.ctrl.ctrlC	ERX1165853
10142.009.3.13.2013.Soil.LHip.SiteC	ERX1165311
10142.SoilControl.3.2.2013.Soil.ctrl.ctrlB	ERX1165819
10142.SoilControl.3.2.2013.Soil.ctrl.ctrlC	ERX1165820
10142.SoilControl.3.2.2013.Soil.ctrl.ctrlA	ERX1165818
10142.011.3.13.2013.Soil.RHip.SiteB	ERX1165566
10142.009.3.12.2013.Soil.LHip.SiteC	ERX1165304
10142.009.3.27.2013.Soil.Head.SiteA	ERX1165391
10142.011.4.25.2013.Soil.LKnee.SiteD	ERX1165735
10142.SoilControl.3.26.2013.Soil.ctrl.ctrlA	ERX1165839
10142.009.3.10.2013.Soil.Head.SiteA	ERX1165292
10142.SoilControl.3.25.2013.Soil.ctrl.ctrlB	ERX1165837
10142.009.3.19.2013.Soil.LHip.SiteC	ERX1165344
10142.SoilControl.3.25.2013.Soil.ctrl.ctrlA	ERX1165836
10142.011.4.2.2013.Skin.PBS.LHip.CW	ERX1165716
10142.SoilControl.3.9.2013.Soil.ctrl.ctrlC	ERX1165868
10142.SoilControl.3.9.2013.Soil.ctrl.ctrlB	ERX1165867
10142.SoilControl.3.9.2013.Soil.ctrl.ctrlA	ERX1165866
10142.009.4.21.2013.Soil.RHip.SiteB	ERX1165476
10142.SoilControl.3.12.2013.Soil.ctrl.ctrlC	ERX1165796
10142.SoilControl.3.11.2013.Soil.ctrl.ctrlA	ERX1165791
10142.SoilControl.3.11.2013.Soil.ctrl.ctrlC	ERX1165793
10142.SoilControl.3.11.2013.Soil.ctrl.ctrlB	ERX1165792
10142.011.3.11.2013.Skin.PBS.LHip.CW	ERX1165549
10142.011.3.17.2013.Soil.RHip.SiteB	ERX1165588
10142.009.2.26.2013.Soil.LKnee.SiteD	ERX1165275
10142.011.3.30.2013.Skin.PBS.RHip.BW	ERX1165657
10142.009.3.25.2013.Soil.RHip.SiteB	ERX1165383
10142.009.3.25.2013.Soil.LHip.SiteC	ERX1165381
10142.011.3.23.2013.Soil.LKnee.SiteD	ERX1165624
10142.009.3.24.2013.Soil.Head.SiteA	ERX1165373
10142.009.2.28.2013.Soil.Head.SiteA	ERX1165281
10142.009.4.11.2013.Soil.LKnee.SiteD	ERX1165447
10142.SoilControl.5.13.2013.Soil.ctrl.ctrlA	ERX1165896
10142.011.3.2.2013.Soil.LKnee.SiteD	ERX1165602
10142.SoilControl.5.13.2013.Soil.ctrl.ctrlC	ERX1165898
10142.SoilControl.5.13.2013.Soil.ctrl.ctrlB	ERX1165897
10142.009.2.27.2013.Soil.RHip.SiteB	ERX1165280
10142.009.3.22.2013.Soil.LHip.SiteC	ERX1165363
10142.009.7.8.2013.Soil.LHip.SiteC	ERX1165520
10142.009.3.7.2013.Soil.LKnee.SiteD	ERX1165429
10142.009.7.8.2013.Skin.PBS.LKnee.DW	ERX1165517
10142.SoilControl.4.21.2013.Soil.ctrl.ctrlA	ERX1165881
10142.011.2.26.2013.Soil.LKnee.SiteD	ERX1165528
10142.011.3.5.2013.Skin.PBS.RHip.BW	ERX1165668
10142.009.3.19.2013.Skin.PBS.RHip.BW	ERX1165342
10142.011.3.17.2013.Skin.PBS.LHip.CW	ERX1165582
10142.009.4.8.2013.Skin.PBS.LKnee.DW	ERX1165496
10142.009.3.3.2013.Soil.LHip.SiteC	ERX1165399
10142.009.3.12.2013.Soil.LKnee.SiteD	ERX1165305
10142.011.6.10.2013.Soil.LHip.SiteC	ERX1165766
10142.SoilControl.3.17.2013.Soil.ctrl.ctrlA	ERX1165809
10142.009.3.2.2013.Soil.Head.SiteA	ERX1165347
10142.011.3.13.2013.Skin.PBS.LKnee.DW	ERX1165561
10142.009.4.11.2013.Soil.RHip.SiteB	ERX1165448
10142.009.3.3.2013.Skin.PBS.LKnee.DW	ERX1165396
10142.SoilControl.4.5.2013.Soil.ctrl.ctrlC	ERX1165892
10142.011.4.17.2013.Skin.PBS.LKnee.DW	ERX1165710
10142.011.2.26.2013.Skin.PBS.LKnee.DW	ERX1165524
10142.SoilControl.3.27.2013.Soil.ctrl.ctrlC	ERX1165844
10142.009.3.9.2013.Skin.PBS.RHip.BW	ERX1165437
10142.011.4.14.2013.Soil.Head.SiteA	ERX1165705
10142.011.3.16.2013.Soil.RHip.SiteB	ERX1165581
10142.009.3.27.2013.Skin.PBS.RHip.BW	ERX1165390
10142.011.7.8.2013.Soil.Head.SiteA	ERX1165772
10142.011.3.14.2013.Soil.Head.SiteA	ERX1165567
10142.011.4.17.2013.Soil.LKnee.SiteD	ERX1165714
10142.011.3.25.2013.Skin.PBS.LKnee.DW	ERX1165631
10142.009.5.13.2013.Skin.PBS.RHip.BW	ERX1165504
10142.009.4.25.2013.Soil.RHip.SiteB	ERX1165480
10142.011.4.25.2013.Soil.Head.SiteA	ERX1165733
10142.011.3.12.2013.Soil.LHip.SiteC	ERX1165557
10142.011.3.19.2013.Soil.Head.SiteA	ERX1165596
10142.011.3.7.2013.Soil.LHip.SiteC	ERX1165681
10142.011.3.25.2013.Soil.Head.SiteA	ERX1165633
10142.011.3.8.2013.Soil.RHip.SiteB	ERX1165687
10142.009.3.1.2013.Soil.LKnee.SiteD	ERX1165290
10142.011.3.23.2013.Skin.PBS.LKnee.DW	ERX1165620
10142.011.2.28.2013.Soil.RHip.SiteB	ERX1165537
10142.011.2.26.2013.Soil.Head.SiteA	ERX1165526
10142.011.3.5.2013.Skin.PBS.LKnee.DW	ERX1165667
10142.009.4.17.2013.Skin.PBS.RHip.BW	ERX1165458
10142.011.5.13.2013.Soil.LKnee.SiteD	ERX1165760
10142.011.4.29.2013.Soil.Head.SiteA	ERX1165737
10142.011.3.15.2013.Soil.LHip.SiteC	ERX1165575
10142.011.5.13.2013.Skin.PBS.RHip.BW	ERX1165757
10142.009.3.23.2013.Soil.RHip.SiteB	ERX1165372
10142.011.3.7.2013.Skin.PBS.LHip.CW	ERX1165677
10142.011.3.11.2013.Skin.PBS.RHip.BW	ERX1165551
10142.009.3.20.2013.Soil.Head.SiteA	ERX1165351
10142.011.3.22.2013.Soil.RHip.SiteB	ERX1165618
10142.011.3.12.2013.Soil.Head.SiteA	ERX1165556
10142.SoilControl.4.21.2013.Soil.ctrl.ctrlC	ERX1165883
10142.SoilControl.4.21.2013.Soil.ctrl.ctrlB	ERX1165882
10142.011.3.3.2013.Soil.LKnee.SiteD	ERX1165653
10142.SoilControl.3.20.2013.Soil.ctrl.ctrlC	ERX1165823
10142.009.3.27.2013.Soil.RHip.SiteB	ERX1165394
10142.011.4.14.2013.Soil.RHip.SiteB	ERX1165708
10142.SoilControl.6.10.2013.Soil.ctrl.ctrlB	ERX1165900
10142.011.4.11.2013.Soil.Head.SiteA	ERX1165698
10142.011.3.19.2013.Skin.PBS.LKnee.DW	ERX1165594
10142.SoilControl.3.19.2013.Soil.ctrl.ctrlA	ERX1165815
10142.SoilControl.3.19.2013.Soil.ctrl.ctrlC	ERX1165817
10142.009.4.17.2013.Soil.Head.SiteA	ERX1165459
10142.009.3.25.2013.Soil.LKnee.SiteD	ERX1165382
10142.SoilControl.3.19.2013.Soil.ctrl.ctrlB	ERX1165816
10142.009.3.30.2013.Soil.RHip.SiteB	ERX1165408
10142.011.3.3.2013.Skin.PBS.LKnee.DW	ERX1165649
10142.009.3.13.2013.Soil.RHip.SiteB	ERX1165313
10142.009.7.8.2013.Skin.PBS.RHip.BW	ERX1165518
10142.011.4.2.2013.Skin.PBS.RHip.BW	ERX1165718
10142.011.4.25.2013.Skin.PBS.LHip.CW	ERX1165730
10142.009.3.21.2013.Soil.Head.SiteA	ERX1165358
10142.011.3.3.2013.Soil.RHip.SiteB	ERX1165654
10142.009.4.5.2013.Soil.LHip.SiteC	ERX1165492
10142.011.3.19.2013.Soil.RHip.SiteB	ERX1165599
10142.SoilControl.3.10.2013.Soil.ctrl.ctrlB	ERX1165789
10142.SoilControl.3.10.2013.Soil.ctrl.ctrlC	ERX1165790
10142.SoilControl.3.10.2013.Soil.ctrl.ctrlA	ERX1165788
10142.011.4.17.2013.Soil.Head.SiteA	ERX1165712
10142.009.5.13.2013.Soil.LKnee.SiteD	ERX1165507
10142.011.2.27.2013.Soil.LKnee.SiteD	ERX1165532
10142.011.3.14.2013.Soil.LHip.SiteC	ERX1165568
10142.011.7.8.2013.Soil.LHip.SiteC	ERX1165773
10142.011.3.18.2013.Soil.LHip.SiteC	ERX1165590
10142.009.6.10.2013.Soil.LKnee.SiteD	ERX1165514
10142.009.3.13.2013.Skin.PBS.LHip.CW	ERX1165307
10142.011.4.14.2013.Soil.LKnee.SiteD	ERX1165707
10142.009.3.11.2013.Soil.RHip.SiteB	ERX1165302
10142.009.3.27.2013.Skin.PBS.LKnee.DW	ERX1165389
10142.011.3.10.2013.Soil.LHip.SiteC	ERX1165546
10142.011.3.1.2013.Soil.RHip.SiteB	ERX1165544
10142.SoilControl.7.8.2013.Soil.ctrl.ctrlA	ERX1165902
10142.SoilControl.7.8.2013.Soil.ctrl.ctrlB	ERX1165903
10142.SoilControl.7.8.2013.Soil.ctrl.ctrlC	ERX1165904
10142.009.4.8.2013.Skin.PBS.RHip.BW	ERX1165497
10142.011.3.9.2013.Soil.RHip.SiteB	ERX1165694
10142.SoilControl.3.14.2013.Soil.ctrl.ctrlB	ERX1165801
10142.SoilControl.3.14.2013.Soil.ctrl.ctrlC	ERX1165802
10142.SoilControl.3.14.2013.Soil.ctrl.ctrlA	ERX1165800
10142.009.4.21.2013.Soil.LKnee.SiteD	ERX1165475
10142.011.5.13.2013.Soil.LHip.SiteC	ERX1165759
10142.011.3.20.2013.Soil.LHip.SiteC	ERX1165605
10142.009.3.6.2013.Soil.LHip.SiteC	ERX1165421
10142.011.7.8.2013.Soil.RHip.SiteB	ERX1165775
10142.009.3.1.2013.Skin.PBS.LHip.CW	ERX1165285
10142.009.4.21.2013.Skin.PBS.LHip.CW	ERX1165470
10142.011.4.5.2013.Soil.RHip.SiteB	ERX1165747
